review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__verified,audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/0N6SOzUAQuYBinafpmi6Of4rheeCXxsk6hzPHdltyyCk4izaiPaCjNH44ClAuzNcZVuDMivvCJwuwBu4AHNlI1gTjLTL0tz2F4LcADIoaCRQ,https://www.rottentomatoes.com/profiles/0N6SOzUAQuYBinafpmi6Of4rheeCXxsk6hzPHdltyyCk4izaiPaCjNH44ClAuzNcZVuDMivvCJwuwBu4AHNlI1gTjLTL0tz2F4LcADIoaCRQ,Emma F,"Jul 29, 2024",The most romantic disaster movie of all time.,,,,
https://www.rottentomatoes.com/profiles/2xvFWzTZlsn0T9YuMRUzau1YSxxCz9I6WsvYfpXfAACnqiW6t8WhwjT44CGvFbNIkdFMpINNCy1uzRFAniq6tbmIlDFB1hPLHg2SjzIdXH0J,https://www.rottentomatoes.com/profiles/2xvFWzTZlsn0T9YuMRUzau1YSxxCz9I6WsvYfpXfAACnqiW6t8WhwjT44CGvFbNIkdFMpINNCy1uzRFAniq6tbmIlDFB1hPLHg2SjzIdXH0J,Traigh M,"Jul 28, 2024","If I had to summarize this movie in one word, it would be jaw-dropping. This movie is great for all ages and is a spectacular movie. However, some scenes may be inappropriate for some people.",,,,
https://www.rottentomatoes.com/profiles/qAWuORTpWHlpfRgHzku2qukLHzzCZzu6rIpotk2ImmCkniYeSZ6fqKIXXCpOIaPHoWSqDcPPCo2Ca4FwJf4rU9PSZMIqBFw1hOnC1ouOBTlO,https://www.rottentomatoes.com/profiles/qAWuORTpWHlpfRgHzku2qukLHzzCZzu6rIpotk2ImmCkniYeSZ6fqKIXXCpOIaPHoWSqDcPPCo2Ca4FwJf4rU9PSZMIqBFw1hOnC1ouOBTlO,Amy M,"Jul 25, 2024",A classic tearjerker depicting one of the great historical tragedies of the early 1900s. A genuine favourite with excellent casting.,,,,
https://www.rottentomatoes.com/profiles/dmRteghmRHL2uz8sDmskMsV1UKKCmGtdNTjaFQkTeeC8yiygTNWuoNhzzCOzF0vINOTG1FooCbdhQeskJSDKHzeFoliyrFldCqKuodurKte6,https://www.rottentomatoes.com/profiles/dmRteghmRHL2uz8sDmskMsV1UKKCmGtdNTjaFQkTeeC8yiygTNWuoNhzzCOzF0vINOTG1FooCbdhQeskJSDKHzeFoliyrFldCqKuodurKte6,Mary B,"Jul 25, 2024",A must-see film that was groundbreaking in 1997 and still holds up years later. The soundtrack is perfectly haunting and beautiful just like the story of romance upon that ill fated ship. Titanic continues to mystify and captivate us all with its tragic fate and this move does so well at capturing and playing on those emotions we all feel. Cameron is a genius director whose perfection of his subject and craft cannot be denied. Not sure why it’s now considered “cool” in some circles to deny this movie is spectacular. You naysayers know you saw it at least 2 times in the theaters. Stop playing.,SHOW MORE,,,
https://www.rottentomatoes.com/profiles/Rk4hAdcoPFYXue8t20tWZfBqiAACVQtlWCN4hl2hnnCx6iQbhDBsvqhZZCPKFdkTRMIB9TGGCvehP2HROtpYu2RhdPI90FZOHBMHWJS92Haz,https://www.rottentomatoes.com/profiles/Rk4hAdcoPFYXue8t20tWZfBqiAACVQtlWCN4hl2hnnCx6iQbhDBsvqhZZCPKFdkTRMIB9TGGCvehP2HROtpYu2RhdPI90FZOHBMHWJS92Haz,Anna K,"Jul 24, 2024",One of the most amazing and emotional movies I have ever seen . If I ever meet anyone who hasn't see Titanic I'd think he is crazy!,,,,
https://www.rottentomatoes.com/profiles/Wp9u81fDzhGOI9AHvdC8qujgFGGCmNC1RuPJsZxsbbCexi8XtJdSWjheeCzdIpPTmPupNH11CYNTloSVBuWqSaOh6BfqAub2cV2TOPulKhor,https://www.rottentomatoes.com/profiles/Wp9u81fDzhGOI9AHvdC8qujgFGGCmNC1RuPJsZxsbbCexi8XtJdSWjheeCzdIpPTmPupNH11CYNTloSVBuWqSaOh6BfqAub2cV2TOPulKhor,Jason M D,"Jul 23, 2024",Titanic was an okay movie it can be boring at times the film seems dated and did not age well to me Bill Paxton was the best part of the movie,,,,
https://www.rottentomatoes.com/profiles/WYrf8bSDPSGqi9rTWeuoqtjgFGGCmBcwjSaptZVTbbCexi8eFJNumJceeC6wFpnSxVswPI11CYBHl0iO9sWaIkRI6XiqycbNFaOcOAfZ0C4z,https://www.rottentomatoes.com/profiles/WYrf8bSDPSGqi9rTWeuoqtjgFGGCmBcwjSaptZVTbbCexi8eFJNumJceeC6wFpnSxVswPI11CYBHl0iO9sWaIkRI6XiqycbNFaOcOAfZ0C4z,Marlon W,"Jul 20, 2024",3 hours of pure cinema,,,,
https://www.rottentomatoes.com/profiles/ejzI1PFGWhQACNJHG4IgyhweHXXC1YINKSQJs2PfDDClLiXDcbMTwRi11C4JIVOCKQiPbuWWCALTLRhRyCKAHlGspkuxwSvWfDOsQYF6wsQL,https://www.rottentomatoes.com/profiles/ejzI1PFGWhQACNJHG4IgyhweHXXC1YINKSQJs2PfDDClLiXDcbMTwRi11C4JIVOCKQiPbuWWCALTLRhRyCKAHlGspkuxwSvWfDOsQYF6wsQL,Who C,"Jul 20, 2024","The NUMBER ONE GREATEST MOVIE OF ALL TIME. Peacetime Maritime Tragedies are much painful than other disasters man made or natural. The love story of Rose and Jack is powerful, the fact that love conquers all.",,,,
https://www.rottentomatoes.com/profiles/Rk4hJdhldHYMIeyI2DuWZf9AUAACV1UlWCBvhlOInnCx6ioBIyRuvbiZZCPKFdKIexhB9TGGCvofPwiLripXt2VfKMI9zIZDT9ySWNik0Fad,https://www.rottentomatoes.com/profiles/Rk4hJdhldHYMIeyI2DuWZf9AUAACV1UlWCBvhlOInnCx6ioBIyRuvbiZZCPKFdKIexhB9TGGCvofPwiLripXt2VfKMI9zIZDT9ySWNik0Fad,David H,"Jul 18, 2024",One of the best movies in the last 30 years.,,,,
https://www.rottentomatoes.com/profiles/qA0FOWSG4Ty1CNaczvT9qheRCzzC9jT6rIpotk2ImmCkniRQcZ6fRdiXXCpOI21Io2FqbCPPCo2CaZiw9I46cGkI6AFqkhw1hOWc1kFOBTld,,,"Jul 16, 2024","This is the only 3 hour movie that has managed to hold my interest the entire time. Powerful, thrilling, and tragic. It's a classic for a reason.",,,,
https://www.rottentomatoes.com/profiles/orRIXeh4pF9DfNVIerhaXuZ1S66CJrSlosvAHR2sllCZOipytxJuJohmmCXqIqjideSbGHNNC02hWGCwJi2KfV2H0WfGyu1vsQrIgpf9JSZx,https://www.rottentomatoes.com/profiles/orRIXeh4pF9DfNVIerhaXuZ1S66CJrSlosvAHR2sllCZOipytxJuJohmmCXqIqjideSbGHNNC02hWGCwJi2KfV2H0WfGyu1vsQrIgpf9JSZx,Cloaked G,"Jul 3, 2024",A very Good movie also it's sad but very good!10/10❤️❤️❤️❤️❤️❤️,,,,
https://www.rottentomatoes.com/profiles/OGqudVhkotjBcwDilzTBLTkWCkkCWPCdJiWqS0qh22CNniD4t9pFPriKKCnOFbliKmCK0sGGCkBILPHmpIYDfAVsrPtKZS0YSmnFqysjdh8Y,https://www.rottentomatoes.com/profiles/OGqudVhkotjBcwDilzTBLTkWCkkCWPCdJiWqS0qh22CNniD4t9pFPriKKCnOFbliKmCK0sGGCkBILPHmpIYDfAVsrPtKZS0YSmnFqysjdh8Y,Romeo m,"Jul 2, 2024",Greatest of all time.,,,,
https://www.rottentomatoes.com/profiles/RzVtJ6FlPIYRhe8t2QcQzsBYfAACN1ulKcBjuloSnnCx6io4CDLSvXIZZC6vidKIRxuBmHGGC9qcVgILkIZVI2yidrS1YfZPsBkIWXf94SW4,,,"Jun 29, 2024",I loved this film.,,,,
,,,"Jun 25, 2024",Still amazing to watch to this day.,,,,
https://www.rottentomatoes.com/profiles/NX8hDGUBoUgWuopfZXImbcQ0TbbCAmfdlFv8hWjSRRCv9idxczgIAYcGGCDNu4xSrLFjBF99CDqIjGi8PSk0Fv2uKVfwxFdJC6bSwrh21FGb,https://www.rottentomatoes.com/profiles/NX8hDGUBoUgWuopfZXImbcQ0TbbCAmfdlFv8hWjSRRCv9idxczgIAYcGGCDNu4xSrLFjBF99CDqIjGi8PSk0Fv2uKVfwxFdJC6bSwrh21FGb,christian b,"Jun 23, 2024",This is in my top 3 movies of all time. Definitely a must see!,,,,
https://www.rottentomatoes.com/profiles/lJ8igpt1qsqMhv6FjNi8whPDFooCp4CW6HA6idgsQQCzkiajfLzIZWcppC8VuLNHbdFlWinnC2XhzXF4xh8ktnxcVkT0bS91Fr0fGNuklTRo,https://www.rottentomatoes.com/profiles/lJ8igpt1qsqMhv6FjNi8whPDFooCp4CW6HA6idgsQQCzkiajfLzIZWcppC8VuLNHbdFlWinnC2XhzXF4xh8ktnxcVkT0bS91Fr0fGNuklTRo,Rocco D,"Jun 22, 2024",A masterpiece. I never understood the haters. This film works on every level. One of the great cinematic film going experiences of all time.,,,,
https://www.rottentomatoes.com/profiles/YPRUGOI9Ds2pug1hrLIDjTAet66CRLfzgiA8S9KFKKCqviLNIAwuBAFvvCG9SrmuovIJ6TzzCdpSQxIR9FknsmKHzeF24iNmIABHdOImRF1R,https://www.rottentomatoes.com/profiles/YPRUGOI9Ds2pug1hrLIDjTAet66CRLfzgiA8S9KFKKCqviLNIAwuBAFvvCG9SrmuovIJ6TzzCdpSQxIR9FknsmKHzeF24iNmIABHdOImRF1R,Reed L,"Jun 20, 2024","Call me cliche, but it'll always be my favorite...",,,,
https://www.rottentomatoes.com/profiles/vqrF9lujvC4oC9oTG6h6QTAPuWWCjQuvmSZ4SrAFppCY9iDRt4otXnFqqCyLurYhrPuz6hooCX2fmWhgXFG6hNYixdFzVSrBtg1hewFWzSv0,https://www.rottentomatoes.com/profiles/vqrF9lujvC4oC9oTG6h6QTAPuWWCjQuvmSZ4SrAFppCY9iDRt4otXnFqqCyLurYhrPuz6hooCX2fmWhgXFG6hNYixdFzVSrBtg1hewFWzSv0,Ryan B,"Jun 20, 2024","Overall, an all time classic. May not be my favorite movie of all time, but I would keep in my collection.",,,,
https://www.rottentomatoes.com/profiles/v68C9aTWrS4dc9AuW6H6VsABiWWCYmcMwiKqtmNSppCY9ijqF4bUAVhqqCyLu1eCljSzOuooCXMimWhzbTnKtqetxZIMdIrJIgYIeDs2duv0,https://www.rottentomatoes.com/profiles/v68C9aTWrS4dc9AuW6H6VsABiWWCYmcMwiKqtmNSppCY9ijqF4bUAVhqqCyLu1eCljSzOuooCXMimWhzbTnKtqetxZIMdIrJIgYIeDs2duv0,Margaret C,"Jun 20, 2024",ohnoohnoohpleasetheaxepleasepleasedon'TCUTOFFHERARMOHnOplEasEnOOPLEASEBECAREFULWITHTHEAXE,,,,
https://www.rottentomatoes.com/profiles/pZkfMlhwBtplHyKfkbuxBu0KfRRC9qCa2f0BubzCbbCWgi61hbQIebiNNCMvuVkhrBu8WTkkCWaCLpu2Qi0yTvVFdGIkXuzpT2zUneuMJcrL,https://www.rottentomatoes.com/profiles/pZkfMlhwBtplHyKfkbuxBu0KfRRC9qCa2f0BubzCbbCWgi61hbQIebiNNCMvuVkhrBu8WTkkCWaCLpu2Qi0yTvVFdGIkXuzpT2zUneuMJcrL,Russell G,"Jun 19, 2024",Perfect movie love it.,,,,
https://www.rottentomatoes.com/profiles/0Npsm4hAJsZLuvyIGkfAmu4rheeCXrSlbtzKIdLIyyCk4izaioxSj0F44CK1Fzltw4CDZSvvCvnIklS4dfNBH1gTj9SwnsM1FdyTAMC1aFge,https://www.rottentomatoes.com/profiles/0Npsm4hAJsZLuvyIGkfAmu4rheeCXrSlbtzKIdLIyyCk4izaioxSj0F44CK1Fzltw4CDZSvvCvnIklS4dfNBH1gTj9SwnsM1FdyTAMC1aFge,Ares 4,"Jun 19, 2024","This is one of those RARE films that truly deserve a 100% Rotten Tomatoes rating. Why is at 88%??? I almost never give a film a perfect rating, but Titanic has earned it over and over again.",,,,
https://www.rottentomatoes.com/profiles/X6dCYlHOycReFvjCeah8Jfo0IRRCpwfN2uo4Iebc11CPYiZwixqSyBcooCnDubXFRNTlJuOOCAxIz8tlZHp8fbXSBAhkWiY6CXwuOeTzGi8g,https://www.rottentomatoes.com/profiles/X6dCYlHOycReFvjCeah8Jfo0IRRCpwfN2uo4Iebc11CPYiZwixqSyBcooCnDubXFRNTlJuOOCAxIz8tlZHp8fbXSBAhkWiY6CXwuOeTzGi8g,l l,"Jun 19, 2024",Masterpiece of a movie.,,,,
https://www.rottentomatoes.com/profiles/mMASOwCayuamukqC2RUQbsxZtVVCnXIxvu28FONfLLCZoibecb0hemHzzC2MFDRh1lTQ9HPPCKQt0guXKIPRt9ku8KfK4FkPF4WIlJSyBu9Q,https://www.rottentomatoes.com/profiles/mMASOwCayuamukqC2RUQbsxZtVVCnXIxvu28FONfLLCZoibecb0hemHzzC2MFDRh1lTQ9HPPCKQt0guXKIPRt9ku8KfK4FkPF4WIlJSyBu9Q,Martin L,"Jun 18, 2024","No words needed, just a good movie about people dying. Jokes aside, it’s definitely a classic and must watch.",,,,
https://www.rottentomatoes.com/profiles/OyQHBVCgeIrGTwxTlphzNck6IkkC8xSrPtbetrzH22CNnizPF4vsL6cKKCnouG9HeZFRztGGCmPcnBtkWHlbIAyioPuWYcDKumBumgIjbS8z,https://www.rottentomatoes.com/profiles/OyQHBVCgeIrGTwxTlphzNck6IkkC8xSrPtbetrzH22CNnizPF4vsL6cKKCnouG9HeZFRztGGCmPcnBtkWHlbIAyioPuWYcDKumBumgIjbS8z,Nul B,"Jun 18, 2024",Echt een tijdloze Klassieker. heb de film al 10 keren gezien en het blijft emotioneel zoals de eerste keer,,,,
https://www.rottentomatoes.com/profiles/V1ecmqhMbujYt2GTLks0lFkWHooCyaslMuqWiAzfeeC6vipqIBasm2CbbCXmuGJhx2FvbuMMC1xiXQIoqcBah4rsRvfpWt2esJKID2hnZFoV,https://www.rottentomatoes.com/profiles/V1ecmqhMbujYt2GTLks0lFkWHooCyaslMuqWiAzfeeC6vipqIBasm2CbbCXmuGJhx2FvbuMMC1xiXQIoqcBah4rsRvfpWt2esJKID2hnZFoV,Ibrahim S,"Jun 18, 2024",If you watch it once it is a master piece. But more not something u wanna watch again and again.,,,,
https://www.rottentomatoes.com/profiles/QDJu6XFm6Fk9ueWuvgSXGuLJi66CbNs62FymFo2iqqCRLi6muQzs4lIppC84u06TrMFoGfDDC86IABf2ZIxkhXxh8WtNRh4dhmJhvLua1SMd,https://www.rottentomatoes.com/profiles/QDJu6XFm6Fk9ueWuvgSXGuLJi66CbNs62FymFo2iqqCRLi6muQzs4lIppC84u06TrMFoGfDDC86IABf2ZIxkhXxh8WtNRh4dhmJhvLua1SMd,Alex M,"Jun 18, 2024",6.9/10 That's it. That's my review.,,,,
https://www.rottentomatoes.com/profiles/YkluGbiNwc2WCxBFPMHydt1BF66CRjFx0tAMT9whKKCqviOgCAjS8ouvvCdyFKPuMeFJ6TzzCdDhQnCRBskwhm4FzwfROINoCadIzkumdC18,https://www.rottentomatoes.com/profiles/YkluGbiNwc2WCxBFPMHydt1BF66CRjFx0tAMT9whKKCqviOgCAjS8ouvvCdyFKPuMeFJ6TzzCdDhQnCRBskwhm4FzwfROINoCadIzkumdC18,C A,"Jun 18, 2024",Amazing movie. Great cast of characters and acting. The love story is fleshed out well and is believable. Leo and Kate did a fantastic job. And James Cameron did well with the special effects on the demise of the ship.,,,,
https://www.rottentomatoes.com/profiles/9XWSBnIMJT1lCwNuqKFxYubPS88CJ8IqzFOvTyQIVVC2KiRQFAGtvPHPPCZxIgqT02HOPsXXCa0u2RTNRh86fYaSGNuJ9SjeF12sBGHp2fMo,https://www.rottentomatoes.com/profiles/9XWSBnIMJT1lCwNuqKFxYubPS88CJ8IqzFOvTyQIVVC2KiRQFAGtvPHPPCZxIgqT02HOPsXXCa0u2RTNRh86fYaSGNuJ9SjeF12sBGHp2fMo,Kan D,"Jun 18, 2024",A timeless masterpiece,,,,
https://www.rottentomatoes.com/profiles/YPRUGzs9XF2mSgJFPlhyPC1Qu66CRMIzZTJMhMwfKKCqviLQsADIBoCvvCdyFKDsMPHJvhzzCdRHmJsRzSkYTr4Cz0S2ZHGmTa2Fznc4KTpq,https://www.rottentomatoes.com/profiles/YPRUGzs9XF2mSgJFPlhyPC1Qu66CRMIzZTJMhMwfKKCqviLQsADIBoCvvCdyFKDsMPHJvhzzCdRHmJsRzSkYTr4Cz0S2ZHGmTa2Fznc4KTpq,Conrad G,"Jun 17, 2024",A true classic and Cameron’s greatest film to date.,,,,
https://www.rottentomatoes.com/profiles/L2OFxnsgVCPOuYzsJOfNrioPuvvCZdSmnC4RIVlu99CAYixdidxtVJTmmC48F12c21FzMTPPCJBhqyfB0HqytBnHvxTqLfwKIWQFd9CvRIb8,https://www.rottentomatoes.com/profiles/L2OFxnsgVCPOuYzsJOfNrioPuvvCZdSmnC4RIVlu99CAYixdidxtVJTmmC48F12c21FzMTPPCJBhqyfB0HqytBnHvxTqLfwKIWQFd9CvRIb8,Mattias R,"Jun 17, 2024",Great love movie great acting and I’ll admit it made me cry.,,,,
https://www.rottentomatoes.com/profiles/2xOCn8cZGHn0T9JTMzcgKI1NixxCz9IJouv9IDeUAACnqiWZIrWuaYu44CGvFb1ukjhM0hNNCP1hp1u9Ghk6uy8CleiB4SPLH9zfZ2cdkh0D,https://www.rottentomatoes.com/profiles/2xOCn8cZGHn0T9JTMzcgKI1NixxCz9IJouv9IDeUAACnqiWZIrWuaYu44CGvFb1ukjhM0hNNCP1hp1u9Ghk6uy8CleiB4SPLH9zfZ2cdkh0D,Clinton B,"Jun 17, 2024","I watched it in the theaters when it first came out. Watched it many times at home. I can go without seeing it again, The performances are great and the score and visuals are great. It just gets to be ling and boring to repeat. There's nothing new to see in multiple viewings.",,,,
https://www.rottentomatoes.com/profiles/aZdTraTlkCA8trRS9pSzRTWKS22C9kiPaSAmiOnuppCjniWZt2jH1yH44CXQupJigWSbRCKKCvYHmBtnZIqVFMeuQVsLxF9aTWOtMKsyWHWj,https://www.rottentomatoes.com/profiles/aZdTraTlkCA8trRS9pSzRTWKS22C9kiPaSAmiOnuppCjniWZt2jH1yH44CXQupJigWSbRCKKCvYHmBtnZIqVFMeuQVsLxF9aTWOtMKsyWHWj,Alberto Daniel K,"Jun 17, 2024",My favorite movie of all time,,,,
https://www.rottentomatoes.com/profiles/bpKtakIl1iMRFBAiGnHvzs8BSbbCxGCweiKPfjNH44CzliXQFNyhVJIBBCRAuAwfbatw2uXXCVRuxvSOnfanirDIyliOvt6dIDRS02FVMuwN,https://www.rottentomatoes.com/profiles/bpKtakIl1iMRFBAiGnHvzs8BSbbCxGCweiKPfjNH44CzliXQFNyhVJIBBCRAuAwfbatw2uXXCVRuxvSOnfanirDIyliOvt6dIDRS02FVMuwN,Chris T,"Jun 14, 2024","One of the greatest movies of all time for sure what more to ask? A love story on a sinking ship with numerous people drowning and screaming for their lives. To go along with Celine Dion soothing high range voice in the background. The only complaint I have is Rose I feel like they should've cast someone like Emma Watson skinnier and prettier, but at least Kate Winslet acting was on point. I just feel like she should've dropped a few more pounds for this role. But nevertheless it's not enough to give a movie like this less than five stars.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/0x1hmxfzncZQSnOHpKH6wHmaIeeCa6clzCzWhdocyyCk4iwZcPnUJxs44ClaIzaCwVtRPCvvCv1ckBhNPcNBH09ijQuL2Fz6i4xuAMC1NIg8,https://www.rottentomatoes.com/profiles/0x1hmxfzncZQSnOHpKH6wHmaIeeCa6clzCzWhdocyyCk4iwZcPnUJxs44ClaIzaCwVtRPCvvCv1ckBhNPcNBH09ijQuL2Fz6i4xuAMC1NIg8,Moonlight C,"Jun 12, 2024",Really a fascinating movie at its best. I loved every moment and the things that are happening in this movie.,,,,
https://www.rottentomatoes.com/profiles/ZOlunxIK9fGbuaeTRrTXOu0gFDDC6piP6h9lioLFRRCKJiWqHG8FzGuGGClpIXaHLoukpceeCpWiawTJBhdbCBbS26SnKHNOhMVs8wFbzCeD,https://www.rottentomatoes.com/profiles/ZOlunxIK9fGbuaeTRrTXOu0gFDDC6piP6h9lioLFRRCKJiWqHG8FzGuGGClpIXaHLoukpceeCpWiawTJBhdbCBbS26SnKHNOhMVs8wFbzCeD,Jesse J,"Jun 12, 2024","My favourite movie of all time, a timeless classic that i re watch over and over again.",,,,
https://www.rottentomatoes.com/profiles/X64uYoiOjtByf18tGaS8YioRCRRCbNCN1hoeuy8i11CPYiZwixbhyPuooCJGFLofR1SzLiOOCmjSzNCldhOvtbeikPIk2Im6FXNtMytzxIlD,https://www.rottentomatoes.com/profiles/X64uYoiOjtByf18tGaS8YioRCRRCbNCN1hoeuy8i11CPYiZwixbhyPuooCJGFLofR1SzLiOOCmjSzNCldhOvtbeikPIk2Im6FXNtMytzxIlD,Timothy D,"Jun 12, 2024",Still one of the most beautiful and emotional movies around. There is a level of horror in the soul at what those people went through.,,,,
https://www.rottentomatoes.com/profiles/NXBFWjiBeHm2soQHZwsmMtQwhbbCGQCdNixrFWyhRRCv9izjH8MHjpTGGCDVF4mTlMTqOI99CjzIjqh8Wik1HvXhKlIo0hdQu61fwpSBWumj,https://www.rottentomatoes.com/profiles/NXBFWjiBeHm2soQHZwsmMtQwhbbCGQCdNixrFWyhRRCv9izjH8MHjpTGGCDVF4mTlMTqOI99CjzIjqh8Wik1HvXhKlIo0hdQu61fwpSBWumj,Derick P,"Jun 5, 2024","One of my all time favorite movies. Awesome way of showing how such a disaster really is. True masterpiece. The way you can get a mix of emotions no matter how many times you watch it. You still get that feeling of watching the first time. It doesn't matter if you already know what happens, the way it is shown is just heart wrenching and incredibly realistic. This movie made in 1997 is better than so many recent movies.",,,,
https://www.rottentomatoes.com/profiles/4JKhVyFkmhL0IXqixJu9xSLQuPPC1LTgoIxOFlbSyyC8oi8jIdvu0ySyyCGwurPF9mSMkTOOCGwuavCKNIbjty4CpATPxFbMTrDFBgfygTMy,https://www.rottentomatoes.com/profiles/4JKhVyFkmhL0IXqixJu9xSLQuPPC1LTgoIxOFlbSyyC8oi8jIdvu0ySyyCGwurPF9mSMkTOOCGwuavCKNIbjty4CpATPxFbMTrDFBgfygTMy,Braydon C,"Jun 3, 2024",best spoof comedy of all time that james carmon really knows how to make a goofy kneeslapper had me loling in the theater and lmao in the theaters to makes me happy in all the places ;D,,,,
,,,"May 29, 2024",Hands down my favorite movie of all time.,,,,
https://www.rottentomatoes.com/profiles/VgdCAOCM1fjvI2pHLXc0lFKNCooCy2fkxFPyHALseeC6vipgHBJhm0FbbCXnIlJuxRuD9TMMCnyfX6sZwIBKH4eca8CONHqKcJ0TDlSkWuoZ,https://www.rottentomatoes.com/profiles/VgdCAOCM1fjvI2pHLXc0lFKNCooCy2fkxFPyHALseeC6vipgHBJhm0FbbCXnIlJuxRuD9TMMCnyfX6sZwIBKH4eca8CONHqKcJ0TDlSkWuoZ,Laurien D,"May 24, 2024",Deze film gaat over liefde op een boot leren ze elkaar kennen . Maar looptdie liefde welgoed af ?Geef deze filmzeker 5 sterren. Trouwens ik ben van Belgie! BELGIUM BEGIUMBELGIUM,,,,
https://www.rottentomatoes.com/profiles/dQZFeLTmYf0rHWNTDOTkdTVpsKKCm8F1pTjoSQzieeC8yiAgCNqfvZCzzCa4upvFNOTdOFooCOKFQrHkYhdkTz8IY8t1DSZbsqmTO6iryCwv,,,"May 23, 2024",One of my all Time favorite Movies. I think its amazing. I love it so much,,,,
https://www.rottentomatoes.com/profiles/AlqI6LHGNSk1fnvIKVHYVTkDFaaC2JIxLFARTk9TaaCyrideC6LFrpu11C8ASgaIXNFmvF99CmMCX4CnPhbJF8gSe2c6rILOuawSdlumVhjZ,https://www.rottentomatoes.com/profiles/AlqI6LHGNSk1fnvIKVHYVTkDFaaC2JIxLFARTk9TaaCyrideC6LFrpu11C8ASgaIXNFmvF99CmMCX4CnPhbJF8gSe2c6rILOuawSdlumVhjZ,Aaron A,"May 20, 2024","While not my personal favorite, it is clear that this is loved for its craft. Perhaps the best film ever.",,,,
https://www.rottentomatoes.com/profiles/Nw2FDOFkqImvuodhpdtmvuQ0TbbCAPh8AcvasW6fRRCv9iz1fzruj2HGGCDNu1dtrGuqNu99CjzIjyT8WiZ0C9YtKRHwgtwQh2Oca6IBWum6,https://www.rottentomatoes.com/profiles/Nw2FDOFkqImvuodhpdtmvuQ0TbbCAPh8AcvasW6fRRCv9iz1fzruj2HGGCDNu1dtrGuqNu99CjzIjyT8WiZ0C9YtKRHwgtwQh2Oca6IBWum6,Francesco A,"May 20, 2024","In my opinion it's a shame to see a pillar, or just a masterpiece with such bad ratings.. I've seen this movie 100 times and gives me still so much emotional moments. Despite it's not perfect, this is a top movie in the entire cinema history",,,,
https://www.rottentomatoes.com/profiles/r8LfpLIA4fpgc1mHQyIVDhYMCZZCrAtMohRofV6uGGCZQiVotAPu9bsmmC4gFXRTeZCWpSggC4gHO6TvBCq9FmMfZJTryFQVSV1fKLIWpHJo,https://www.rottentomatoes.com/profiles/r8LfpLIA4fpgc1mHQyIVDhYMCZZCrAtMohRofV6uGGCZQiVotAPu9bsmmC4gFXRTeZCWpSggC4gHO6TvBCq9FmMfZJTryFQVSV1fKLIWpHJo,Isabel D,"May 19, 2024","Titanic, one of my favorite movie. Fantastic combination of Epic Romance, Historical Context, Stunning Visuals, Emotional Depth, Memorable Music, Universal Themes, Strong Performances Cultural Phenomenon....",,,,
https://www.rottentomatoes.com/profiles/LrxHQWtgVCPQIYruJ9iNxfoWHvvCZeuWnF4PiVaF99CAYiYPtdKIV4immC48Fn9sp1Cz2SPPCJZIWvtBlSqACBGsvdfqlHnrSBRFd9CvPcLQ,https://www.rottentomatoes.com/profiles/LrxHQWtgVCPQIYruJ9iNxfoWHvvCZeuWnF4PiVaF99CAYiYPtdKIV4immC48Fn9sp1Cz2SPPCJZIWvtBlSqACBGsvdfqlHnrSBRFd9CvPcLQ,Lizardo Joaquín Y,"May 15, 2024","This is beautiful, totally loved it. The way they tell the story is extremly cute and romantic.",,,,
https://www.rottentomatoes.com/profiles/kOQHdwsqQhJjfoxFbpFxmhBXIDDCK6I1ZSp0FVeIrrCZqiW2CrgcJXSggCrKIvGS4riZWuPPCg6taXuxBIAlijmsm0cGgTwPIJntPbSWmT8o,https://www.rottentomatoes.com/profiles/kOQHdwsqQhJjfoxFbpFxmhBXIDDCK6I1ZSp0FVeIrrCZqiW2CrgcJXSggCrKIvGS4riZWuPPCg6taXuxBIAlijmsm0cGgTwPIJntPbSWmT8o,Mihailo M,"May 13, 2024","Sorry for such a twist, but it seems that I felt that I don't like the movie Titanic anymore because of its overrated status and the sad story that makes me cry every time. I liked Kate Winslet better as Ronal in Avatar 2 (2022) rather like Rose in Titanic.",,,,
https://www.rottentomatoes.com/profiles/ejKH1PFA6UxKINLtGvievt08uXXCzxTNGibRswlSDDClLiXqtbJFwdF11CAxuM6HmvcqVHWWCAyILRhJjHKWfy6FpWcZPtvVixoILgH6GF1L,https://www.rottentomatoes.com/profiles/ejKH1PFA6UxKINLtGvievt08uXXCzxTNGibRswlSDDClLiXqtbJFwdF11CAxuM6HmvcqVHWWCAyILRhJjHKWfy6FpWcZPtvVixoILgH6GF1L,Nütêllï T,"May 12, 2024",SPOILER The boat sinks,,,,
https://www.rottentomatoes.com/profiles/kOBhdgHqwfZKs9eSGRfxPsBbhDDCN8I1BspdCoGirrCZqiY2FNZhJYfggCXDFvxI1PIKAfPPCKOHagcRWIA6UjPIZnh9giwkFLbHPLuWDFpo,,,"May 9, 2024","One of the best romance movies of all times, it gets into the character, the plot, and story, and never gets boring from start to finish. If you have not watched this classic yet, then you should do it. I really recommend it and hope you enjoyed.",,,,
