review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/V1DUmGHqbtjpcDzhzoHXJHkWHooCRrTk4sPmiK6ieeC6vipjFBasrwTbbC6KuG2HxdID2fMMCnqIXQIZ1TqrI4ecaetpDIqDtJasD4skbsyX,https://www.rottentomatoes.com/profiles/V1DUmGHqbtjpcDzhzoHXJHkWHooCRrTk4sPmiK6ieeC6vipjFBasrwTbbC6KuG2HxdID2fMMCnqIXQIZ1TqrI4ecaetpDIqDtJasD4skbsyX,Alex I,"Jul 21, 2024",I forever love this movie and can watch it again and again.,,
https://www.rottentomatoes.com/profiles/wLghkmFmdsxAhL0uNwUvxio1hVVCbosKqI9DsbyF66CQoi8AuYBcdKIBBCxLILzSaBcevH99C1wHR6uDWhDLUZNh2qi2AUqJHoWcPxfabIbL,https://www.rottentomatoes.com/profiles/wLghkmFmdsxAhL0uNwUvxio1hVVCbosKqI9DsbyF66CQoi8AuYBcdKIBBCxLILzSaBcevH99C1wHR6uDWhDLUZNh2qi2AUqJHoWcPxfabIbL,Creeper0piggy K,"Jul 13, 2024","Can't think of anything negative, great soundtrack",,
https://www.rottentomatoes.com/profiles/L2Muxgfg1uPJSYlTJQuABtoXTvvCZBHWZinaCGlh99CAYix8hdQFyAFmmC4xunpIpxu4aiPPCJPFqBSBNsq2uBpUvqIqrhnrSWdcM1uv4tbn,https://www.rottentomatoes.com/profiles/L2Muxgfg1uPJSYlTJQuABtoXTvvCZBHWZinaCGlh99CAYix8hdQFyAFmmC4xunpIpxu4aiPPCJPFqBSBNsq2uBpUvqIqrhnrSWdcM1uv4tbn,Kathryn V,"Jul 13, 2024",Excellent movie. Hadn't watched it in a few years. Better as it ages. Great acting by Russell Crowe and J. Phoenix.,,
https://www.rottentomatoes.com/profiles/L2JsQWtlJixOtYzsJVTNbua4uvvCZdSmxI4VSVaF99CAYixPur6FypcmmC4xu18up4Iz2SPPC2ZTqLTWafbvfgpIJqFq9uw2CWMuMVSQYSbY,https://www.rottentomatoes.com/profiles/L2JsQWtlJixOtYzsJVTNbua4uvvCZdSmxI4VSVaF99CAYixPur6FypcmmC4xu18up4Iz2SPPC2ZTqLTWafbvfgpIJqFq9uw2CWMuMVSQYSbY,Cork B,"Jul 13, 2024","Crowe is really heroic and Phoenix is really creepy. Check. The movie looks good, and while there are a few CGI issues, for the time, it does a fantastic job of merging sets, models and CGI akin to Lord of the Rings. The revenge story is moving and satisfying. My only real beef with this is - that isn't what happened. Of all the intrigue of ancient Rome, there HAD to have been a story in there worth telling! But still very entertaining.",,
https://www.rottentomatoes.com/profiles/Rz4uJdhlvhYyFn4s4WSWkcByHAACVaslMtB2flzinnCx6iQXsD4upwtZZCPLuX6ueXIlPuGGCvehPaIL4hZbS24IKYt94HZjhByTWohk8uaR,https://www.rottentomatoes.com/profiles/Rz4uJdhlvhYyFn4s4WSWkcByHAACVaslMtB2flzinnCx6iQXsD4upwtZZCPLuX6ueXIlPuGGCvehPaIL4hZbS24IKYt94HZjhByTWohk8uaR,Nyoka R,"Jul 13, 2024","P E R F E C T! Well done, well written, well thought out story line",,
https://www.rottentomatoes.com/profiles/lJqIYwf1OSyDCwecx2u8JHWZHooCpzIWRuyaud9uQQCzkixrILwijbuppC8VudPcb4IlZhnnC2WuYZc4pi8NCnxcVDSlGI9MTrJhVxIjlIRo,https://www.rottentomatoes.com/profiles/lJqIYwf1OSyDCwecx2u8JHWZHooCpzIWRuyaud9uQQCzkixrILwijbuppC8VudPcb4IlZhnnC2WuYZc4pi8NCnxcVDSlGI9MTrJhVxIjlIRo,Alex F,"Jul 12, 2024",A deep and dark story. The characters are portrayed well and there is a 'mighty' feel about the film.,,
https://www.rottentomatoes.com/profiles/qAXSX9fG4TlosRGfagC2qukQuzzC9wulrFpAFkVFmmCkniYWuGwTRzHXXCAQuaPHoWSaPfPPC1JiGmHwXuXAI9MHZOTbGtw8sX0u1xsOpiwj,https://www.rottentomatoes.com/profiles/qAXSX9fG4TlosRGfagC2qukQuzzC9wulrFpAFkVFmmCkniYWuGwTRzHXXCAQuaPHoWSaPfPPC1JiGmHwXuXAI9MHZOTbGtw8sX0u1xsOpiwj,Michael C,"Jul 10, 2024","Honestly have nothing bad to say about this movie one of the best movies we’re probs ever gonna see considering movies are very bland nowadays. Great acting, Great costumes, Great writing, beautiful visuals Ridley Scott and Russell Crowe deserves all they got from this movie ending gets me every time",,
https://www.rottentomatoes.com/profiles/nkecLdipvfG2FP0uaPTgaCdQHAAC91snlIl4HbrIddCZ0iqmieYcdesllCJYU1AFGpikptwwCX4f4dInbi9buDmTKluJQuWATLWcxPcJPtqN,https://www.rottentomatoes.com/profiles/nkecLdipvfG2FP0uaPTgaCdQHAAC91snlIl4HbrIddCZ0iqmieYcdesllCJYU1AFGpikptwwCX4f4dInbi9buDmTKluJQuWATLWcxPcJPtqN,Chaos O,"Jul 9, 2024","Great acting and cast, amazing story, beautiful all around.",,
https://www.rottentomatoes.com/profiles/pm0FkYCkPipYsy9IlauxZFgyIRRCZyIYNu0BumvHbbCWgi6yFpQTejsNNCMvuVpSrDT8WTkkC2bfoludZC0osvzIdGIkjIznf1YSDaSlvHrL,https://www.rottentomatoes.com/profiles/pm0FkYCkPipYsy9IlauxZFgyIRRCZyIYNu0BumvHbbCWgi6yFpQTejsNNCMvuVpSrDT8WTkkC2bfoludZC0osvzIdGIkjIznf1YSDaSlvHrL,Brian H,"Jul 8, 2024",My opinion of this film has greatly grown over time. I think it's one of the best films of the 2000's.,,
https://www.rottentomatoes.com/profiles/VgdCAwHqGFLwFDdIzgfXVfk9FooCyeTlxCPyHKeFeeC6vipDTdmFrVibbCXmuG2HXwuDlIMMCnlhXQIZOfBkSndua6IpluqKcJQFw1tkXhoN,https://www.rottentomatoes.com/profiles/VgdCAwHqGFLwFDdIzgfXVfk9FooCyeTlxCPyHKeFeeC6vipDTdmFrVibbCXmuG2HXwuDlIMMCnlhXQIZOfBkSndua6IpluqKcJQFw1tkXhoN,Jason B,"Jul 6, 2024",How could you not be entertained?,,
https://www.rottentomatoes.com/profiles/V1jumdfMXSLmI2pHz6FX8hkdhooCR9SkpHq8HKyHeeC6viVDIdvcrZhbbCXmuG9SXdTvzCMMCnrSXGFZwIqztnduRdsOAf2afJ0TD4snXuoD,,,"Jul 6, 2024",One of my favourite movies! Russell Crowe is outstanding and uplifting. Ridley Scott take a bow,,
https://www.rottentomatoes.com/profiles/JBRiqduvJF4ztkGtjYC4jIABSbbC0qu21SX6TApHaaCwNiJOigMhJZTmmCY0uoJTQYFVjt66CQxivVumbuaDurRf9ZuVgF9rTaoFX4cbYijo,https://www.rottentomatoes.com/profiles/JBRiqduvJF4ztkGtjYC4jIABSbbC0qu21SX6TApHaaCwNiJOigMhJZTmmCY0uoJTQYFVjt66CQxivVumbuaDurRf9ZuVgF9rTaoFX4cbYijo,Jeremy H,"Jul 1, 2024","I love history and this film is a masterpiece. Director Ridley Scott absolutely delivers, showcasing why he is truly one of the best.",,
https://www.rottentomatoes.com/profiles/0N0fmAHzncZqHvZcpmi61u4aTeeCXYTlzCzYTGwsyyCk4izPSPZcJ9f44CKduzeFZVuR4tvvCJ6IwoC4rSZ9C0yuDmFwjFzlf4xuwduoQtRJ,,,"Jun 30, 2024","""What we do in life echoes in eternity."" Any man would be honored to die the same death Maxiums had. Epic movie. But the best and most inspirational line came at the end of the movie. ""I will see you again, but not yet, not yet."" - Juba",,
https://www.rottentomatoes.com/profiles/nx2FLnspRhYwiP8taGHgytdnsAAC9acn6sXxFvOcddCZ0iqmiX1sAotllCJYUOmSGpik9CwwCXWs4li8KF9YtDxIMXfVvuWosjzfoyhQoSyO,https://www.rottentomatoes.com/profiles/nx2FLnspRhYwiP8taGHgytdnsAAC9acn6sXxFvOcddCZ0iqmiX1sAotllCJYUOmSGpik9CwwCXWs4li8KF9YtDxIMXfVvuWosjzfoyhQoSyO,Adrian G,"Jun 23, 2024",Una historia de venganza muy emotiva y cruda. Me encantan los actores en esta película a pesar de la narrativa poco fluida.,,
https://www.rottentomatoes.com/profiles/2x0cWXsZguJDSDltMRUzWc1rHxxCzWC6ohvlSDeUAACnqi29H8xuwbH44CPLIJNUYjuMvsNNCPrTp1u9aTqOCbmIl9IO1uPLH9MTjnfOmC0b,https://www.rottentomatoes.com/profiles/2x0cWXsZguJDSDltMRUzWc1rHxxCzWC6ohvlSDeUAACnqi29H8xuwbH44CPLIJNUYjuMvsNNCPrTp1u9aTqOCbmIl9IO1uPLH9MTjnfOmC0b,James S,"Jun 22, 2024","The world needs movies like this again. About strength, honor, and perseverance all qualities devoid of Hollywood and the general public for the last 20 years.",,
https://www.rottentomatoes.com/profiles/qAeHOgHGXhy1CRGfzku9WFeQtzzC9Xi6dFMlfwZHmmCkniR9uZluqyCXXCAYFaXS6eIa8HPPC1NHa4Fw9IXNf9MHZvSqkhw2HXrhVLIO2FwZ,,,"Jun 16, 2024",Watched this film as a 4 year old 22 years ago and it’s still the greatest film I’ve ever seen,,
https://www.rottentomatoes.com/profiles/KKvu68FKaIjVcGDI8lI9MSkqs44CBNSXwu8dfzmHggCLMiAxsxqsVLIwwCZAurLFowfOoFwwCeWIVAhjdFjOI1VSN0txzhO2tG9HBeuNyizr,https://www.rottentomatoes.com/profiles/KKvu68FKaIjVcGDI8lI9MSkqs44CBNSXwu8dfzmHggCLMiAxsxqsVLIwwCZAurLFowfOoFwwCeWIVAhjdFjOI1VSN0txzhO2tG9HBeuNyizr,Adi 1,"Jun 14, 2024","Gladiator manages to blend compelling drama, Shakespearian grandeur and violent action in a near perfect manner because of the masterful direction by Ridley Scott and a great performance by Russel Crowe.",,
https://www.rottentomatoes.com/profiles/PdBILyHMVHW6fBwcgLcLWS8ziZZCXwuANfgGhJmuaaClKiOYi4dFOKFBBClBubLCVLIqQuqqCe9ivdcGeIv6TlGcAZuZqCDwurou24FGeFyl,https://www.rottentomatoes.com/profiles/PdBILyHMVHW6fBwcgLcLWS8ziZZCXwuANfgGhJmuaaClKiOYi4dFOKFBBClBubLCVLIqQuqqCe9ivdcGeIv6TlGcAZuZqCDwurou24FGeFyl,Nick M,"Jun 13, 2024",One of my top movies which story and production hold up for years. I could list the entire cast for their great acting. Another great job by Ridley Scott.,,
https://www.rottentomatoes.com/profiles/wLgh6DfmdsxGSLwsMvFvNTojsVVCWdCKAiPMTM1S66CQoi8zSYyFgmsBBCrBuQqIa6CqAC99C1eIm6hDGiDbtZVT2Os2xcqdhorIJOCaDFbn,https://www.rottentomatoes.com/profiles/wLgh6DfmdsxGSLwsMvFvNTojsVVCWdCKAiPMTM1S66CQoi8zSYyFgmsBBCrBuQqIa6CqAC99C1eIm6hDGiDbtZVT2Os2xcqdhorIJOCaDFbn,C. L,"Jun 13, 2024","Regardless of historical inaccuracies, it's a great film. Top 5 Favorite films. If you are into Rome, Lore, History, with a little Flair and Gore, then Buckle up this ones for you!",,
https://www.rottentomatoes.com/profiles/RzwFAQUoPFYMInZH4zHWkcByHAACNjflWCBzIl9fnnCx6io4CyocvWsZZCPLuXKFR9tlMCGGC9qcP2HLkIZbSYnIKPF9yuZDTBqiWohk8uWe,https://www.rottentomatoes.com/profiles/RzwFAQUoPFYMInZH4zHWkcByHAACNjflWCBzIl9fnnCx6io4CyocvWsZZCPLuXKFR9tlMCGGC9qcP2HLkIZbSYnIKPF9yuZDTBqiWohk8uWe,Daphne C,"Jun 10, 2024","A film of incomparable heroism and a Greek tragedy. I’ll never look at a wheat field the same way again. I enjoy the soundtrack on Spotify often, alongside Blade Runner and Dune. I love this movie. All the awards were deserved. Crowe made my top 5 actor list after this film. Bravo, from a fellow thespian!",,
https://www.rottentomatoes.com/profiles/PDZILViMouWAukWF9DFLghNefZZCOKIWptg9i20TaaClKiOPH4wUePuBBClBuvLFVeFWluqqCeohYwSdVCr6IlGcANTlkiDOIA4UmDsG2syW,https://www.rottentomatoes.com/profiles/PDZILViMouWAukWF9DFLghNefZZCOKIWptg9i20TaaClKiOPH4wUePuBBClBuvLFVeFWluqqCeohYwSdVCr6IlGcANTlkiDOIA4UmDsG2syW,Carter S,"Jun 10, 2024",Are you not entertained this movie is one for the history books 10/10 must watch,,
https://www.rottentomatoes.com/profiles/X69HnKCOLUBYI1gFeah8DTA4sRRCpVu6ahBwsebc11CPYiZxuOgUyPuooCnDuLXI4bIlZcOOCmkfzWcldhpkTbXSBXfkrFYjtxwhMdCKeulG,https://www.rottentomatoes.com/profiles/X69HnKCOLUBYI1gFeah8DTA4sRRCpVu6ahBwsebc11CPYiZxuOgUyPuooCnDuLXI4bIlZcOOCmkfzWcldhpkTbXSBXfkrFYjtxwhMdCKeulG,josh d,"Jun 9, 2024",Great historical action movie.,,
https://www.rottentomatoes.com/profiles/mMASOpSbLSaof86hdKINqtBMfVVCoXTJRF2KHALiLLCZoiJ1im0uenIzzC24ujYS1VFQoFPPCYGTzgtaRCjNSmDu8ViD4IkDT4dTlgiyBu9K,,,"Jun 5, 2024",Drama filled with lots of action and a great storyline,,
https://www.rottentomatoes.com/profiles/aZlir1sykFKqS6qFJ4SwRIPLu22C9LhPNsygIOKFppCjnidQFlmc18i44CLeCZWFaVFb9cKKCvrumBtnPuqVFMWFP2tRxIzjTWwCMpIRMFlj,https://www.rottentomatoes.com/profiles/aZlir1sykFKqS6qFJ4SwRIPLu22C9LhPNsygIOKFppCjnidQFlmc18i44CLeCZWFaVFb9cKKCvrumBtnPuqVFMWFP2tRxIzjTWwCMpIRMFlj,Mike K,"Jun 3, 2024","One of Ridley Scott's best movies. The opening battle scene pulls you right in, the plot is fantastic, the pace is fast and the characters are larger than life. Everyone is cast perfectly and you really get bought into the characters. Highly recommended!",,
https://www.rottentomatoes.com/profiles/m8yfOpSaWFaJF8GidZHQ6SxbFVVCnXIJ0u2vSALiLLCZoibNCbkTezizzCrqIjVsq6tQjTPPCY1SzKCXLujAH9jF8ViDVHb2t4bulVIGwu9r,https://www.rottentomatoes.com/profiles/m8yfOpSaWFaJF8GidZHQ6SxbFVVCnXIJ0u2vSALiLLCZoibNCbkTezizzCrqIjVsq6tQjTPPCY1SzKCXLujAH9jF8ViDVHb2t4bulVIGwu9r,Average P,"May 23, 2024","Yeah, pretty good if you're just here for the spectacle but doesn't hold a candle to ""Spartacus""",,
https://www.rottentomatoes.com/profiles/bpXFaNHl1ijzuOeCG9FvrT8BSbbCxRc4rhK0sjwi44CzlijvFWqIVKCBBCRNI8QhJKfwYcXXCVohx2uOJuaeSrKFaduJvu6MHDkI0ZuVJcw4,https://www.rottentomatoes.com/profiles/bpXFaNHl1ijzuOeCG9FvrT8BSbbCxRc4rhK0sjwi44CzlijvFWqIVKCBBCRNI8QhJKfwYcXXCVohx2uOJuaeSrKFaduJvu6MHDkI0ZuVJcw4,Archie F,"May 15, 2024",Overall pretty perfect. A little bit on confusion regarding the travel sequence when he passes out though.,,
https://www.rottentomatoes.com/profiles/r8RiOvhAqFpmt1esqNhVmSGXuZZCr8uMxT6wuZ6tGGCZQiPZfwXCD4ummCmLIwRIgOhW9hggC4lSOwiRaSqoHmPHZYhbyC1mUO0tKjtWZhyl,https://www.rottentomatoes.com/profiles/r8RiOvhAqFpmt1esqNhVmSGXuZZCr8uMxT6wuZ6tGGCZQiPZfwXCD4ummCmLIwRIgOhW9hggC4lSOwiRaSqoHmPHZYhbyC1mUO0tKjtWZhyl,First name L,"May 14, 2024",The definitive 2000s epic that succeeds on every level.,,
https://www.rottentomatoes.com/profiles/jkViGRSG9TAJIjWFeBInYTjrC00CaWCqRHq1cgOCLLCWbidRInqIQWhDDCA2uGJHkMILxuXXClxf6zFP4H9pCW6ukdFO4cB6TdbSa1hAkTAa,https://www.rottentomatoes.com/profiles/jkViGRSG9TAJIjWFeBInYTjrC00CaWCqRHq1cgOCLLCWbidRInqIQWhDDCA2uGJHkMILxuXXClxf6zFP4H9pCW6ukdFO4cB6TdbSa1hAkTAa,Antonio M,"May 9, 2024",TOP TEN of my favorite!,,
https://www.rottentomatoes.com/profiles/wLrF6MimjTvgtLRSMqs0GHmpIVVCbBfKAi9nTbyF66CQoi8rHYWIgLHBBCrOFLqTM8SePs99CYgtRqtDyfMjIWNu8nt2AUNpCbKhJ1FvKsb1,https://www.rottentomatoes.com/profiles/wLrF6MimjTvgtLRSMqs0GHmpIVVCbBfKAi9nTbyF66CQoi8rHYWIgLHBBCrOFLqTM8SePs99CYgtRqtDyfMjIWNu8nt2AUNpCbKhJ1FvKsb1,Augustine J,"May 7, 2024","A epic movie to be sure, this is not a movie to be missed. Russel Crowe is Gladiator. He completely embodies the role. The rest of the cast fits perfectly into place, especially Joaquin Phoenix's Commodus and Oliver Reed's Proximo. The direction is magnificent. Ridley Scott creates a melody of beautiful shots blended with great performances. The action sequences are quite good, with the battle at the beginning being a particular highlight. You gotta check this movie out, you will be entertained.",SHOW MORE,
https://www.rottentomatoes.com/profiles/kODI9bu4yHZKs9riGziNycBvTDDCNPh14hn0IVxtrrCZqiYwiN9sJ4TggCXDFvmh1gFKrFPPCKnsv2SxJuAlijmsZjuG0uYbSL0IPmHWPs8o,https://www.rottentomatoes.com/profiles/kODI9bu4yHZKs9riGziNycBvTDDCNPh14hn0IVxtrrCZqiYwiN9sJ4TggCXDFvmh1gFKrFPPCKnsv2SxJuAlijmsZjuG0uYbSL0IPmHWPs8o,Mcfly M,"May 3, 2024",Simply put one of the greatest films ever made. A masterpiece from start to end.,,
https://www.rottentomatoes.com/profiles/BQnhKmsYqHgehrySy6FKvs1xsVVCd6I1pTBpunji99Cj9iJzF9XFRQuDDC1ktdwuw6tKxcppCMwslkS0PI61fLkh6RTaktA1s2OfALf8ohlv,https://www.rottentomatoes.com/profiles/BQnhKmsYqHgehrySy6FKvs1xsVVCd6I1pTBpunji99Cj9iJzF9XFRQuDDC1ktdwuw6tKxcppCMwslkS0PI61fLkh6RTaktA1s2OfALf8ohlv,Robert N,"Apr 12, 2024",one of the most badass movies i have ever seen,,
https://www.rottentomatoes.com/profiles/6yBcwgcgQFqoIzdu6DsLgFKqC99CvLHa2IkKS9NTNNCqaik1IZDs6NsnnCewIRDtQrukOhmmCjQcB4TgBF2qHrjHwquLpFm8uG9hKPubXseA,https://www.rottentomatoes.com/profiles/6yBcwgcgQFqoIzdu6DsLgFKqC99CvLHa2IkKS9NTNNCqaik1IZDs6NsnnCewIRDtQrukOhmmCjQcB4TgBF2qHrjHwquLpFm8uG9hKPubXseA,Bob B,"Mar 30, 2024","One of my all time top films. For me this is the film that defines 'epic'. Fantastic story full of emotion, love it! Also the music score is perfect.",,
https://www.rottentomatoes.com/profiles/ZO4hD4Ug2tGRIaQFNrh1nF0VSDDCrdSDkfnWcoZsRRCKJiPasxJhL6SGGCAmuWPILpck6FeeCNwFJrFJBhdKFBKu2nUn0Ix8FMYi8MIbaIjD,https://www.rottentomatoes.com/profiles/ZO4hD4Ug2tGRIaQFNrh1nF0VSDDCrdSDkfnWcoZsRRCKJiPasxJhL6SGGCAmuWPILpck6FeeCNwFJrFJBhdKFBKu2nUn0Ix8FMYi8MIbaIjD,Sam Y,"Mar 16, 2024",Greatest movie ever. Russel Crowe prove why he is the best,,
,,,"Mar 15, 2024","A good movie for 12 yr old boys. It is beautiful and Crowe is good. But this has all been done before. It is made for those who will not watch Spartacus or any of the countless better films it rehashes. The CGI is cheap looking. And how exactly does Maximus (injured) get from territory that is now Germany, across the Alps, across the Pyrenees, and deep into Iberia, before magically being found by the Moors? How does Commodus kill Richard Harris without Harris showing any struggle? The action slows down for self important reflective sounds and music. Including Celtic sounding pretentious theme music. Again, its ok to good, but its a rehash of whats been done much better, and primarily for an adolescent movie mindset.",SHOW MORE,
https://www.rottentomatoes.com/profiles/YkVskQI9rT21fg6sP1sDnHAQu66CeNIxZIApi9nTKKCqviLefKwf8GHvvCG9SKmhMdsJbFzzCdYTQqcRdTkwhmAIzeFRKcGoFadIdyHmpc1q,https://www.rottentomatoes.com/profiles/YkVskQI9rT21fg6sP1sDnHAQu66CeNIxZIApi9nTKKCqviLefKwf8GHvvCG9SKmhMdsJbFzzCdYTQqcRdTkwhmAIzeFRKcGoFadIdyHmpc1q,Michael S,"Mar 14, 2024",The greatest film of all time. A story of man.,,
https://www.rottentomatoes.com/profiles/QDrf6xhmgikwFeWuvgSJGHLJi66CBMS6jHyJToyFqqCRLi6jUQjS4XippC8gF06TrwCeZuDDCpjIxrT29FxkhXjS8PFzRu4juXVCveFoWFMR,https://www.rottentomatoes.com/profiles/QDrf6xhmgikwFeWuvgSJGHLJi66CBMS6jHyJToyFqqCRLi6jUQjS4XippC8gF06TrwCeZuDDCpjIxrT29FxkhXjS8PFzRu4juXVCveFoWFMR,Tijs v,"Mar 3, 2024","Great movie, great soundtrack and a solid ending.",,
https://www.rottentomatoes.com/profiles/MlkIDxizBCpKHPQFrQfOjFx1CXXCNMuG4FJbTABTLLCVJi9YhMySXKhQQCGWF6muj1IRMsZZCMlSADF80hweTz6IBlC1gfl4SWLizQHNwCWJ,https://www.rottentomatoes.com/profiles/MlkIDxizBCpKHPQFrQfOjFx1CXXCNMuG4FJbTABTLLCVJi9YhMySXKhQQCGWF6muj1IRMsZZCMlSADF80hweTz6IBlC1gfl4SWLizQHNwCWJ,James F,"Feb 23, 2024",I was not entertained.,,
https://www.rottentomatoes.com/profiles/gyeHaQfZjSP1uxdhGOTNaHmXhDDCRrfz0h01hl8IMMCGPix9I64IdxcwwCnvuJvHWPi9yUllCokfVotewuRxhG2uYnhnYur6cbXhrRSnkuyq,https://www.rottentomatoes.com/profiles/gyeHaQfZjSP1uxdhGOTNaHmXhDDCRrfz0h01hl8IMMCGPix9I64IdxcwwCnvuJvHWPi9yUllCokfVotewuRxhG2uYnhnYur6cbXhrRSnkuyq,Hao Ian L,"Feb 22, 2024","Gladiator is a historical epic with beautiful set designs along with Han Zimmer's sensational score. The action scenes are great, with Joaquin Phoenix delivering arguably one of his best performances. That said, the film lacked substance, often feeling undernourished which fails to compensate for its long runtime.",,
https://www.rottentomatoes.com/profiles/xM2skGCO6FNmsrvsydIw9IW4TjjCzAunou0BIJLhmmCdxiaKFbzFK6ijjCqYurwFwATMjfNNCBDHRKSg8i4kc4LsxmSpOu9nI12TDQfV8IqP,https://www.rottentomatoes.com/profiles/xM2skGCO6FNmsrvsydIw9IW4TjjCzAunou0BIJLhmmCdxiaKFbzFK6ijjCqYurwFwATMjfNNCBDHRKSg8i4kc4LsxmSpOu9nI12TDQfV8IqP,Affleberry F,"Feb 8, 2024","An All-Time Great film from an All-Time Great Director, with 2 separate All-Time performances from both Crowe & Phoenix. Not to mention the rest of the cast, the cinematography & score are all stellar. I struggle to find a negative aspect of, or a reason not to watch, this film.",,
https://www.rottentomatoes.com/profiles/KXvhkaFQoCjxIgnswLt9whNdI44CBNSXwuyWuzxIggCLMiAJS6gt8LTwwCwoID0ToJsO9iwwCeAFVJTjACjPT8YcAQSxOiOdCGDuBwSNVfzM,https://www.rottentomatoes.com/profiles/KXvhkaFQoCjxIgnswLt9whNdI44CBNSXwuyWuzxIggCLMiAJS6gt8LTwwCwoID0ToJsO9iwwCeAFVJTjACjPT8YcAQSxOiOdCGDuBwSNVfzM,MAXIDAVIDPL,"Feb 7, 2024",One of the best films in my opinion.,,
https://www.rottentomatoes.com/profiles/bJLSaVFlRSMvTOztb9Cvoh0PibbCkqS4mfKGTgmI44CzliXoIWyu4kHBBCZDFARhbPcRmFXXCLZIxvSOesajHWwfa8CJXS6MHDkILvuRAiwv,https://www.rottentomatoes.com/profiles/bJLSaVFlRSMvTOztb9Cvoh0PibbCkqS4mfKGTgmI44CzliXoIWyu4kHBBCZDFARhbPcRmFXXCLZIxvSOesajHWwfa8CJXS6MHDkILvuRAiwv,Miguel F,"Feb 4, 2024","- banda sonora - inicio cesar comodo y maximo un poco meh telenovelesco - show belico, tampoco nada ultra emocionante - buen giro que no escape",,
https://www.rottentomatoes.com/profiles/ryJcOjHAWSG6TdXSqNhVXHYKtZZCPViMefRMSZmFGGCZQiVjuAmH9nTmmCmDuXnugGSbXIggC4RFOySRwHqKTmdhZnSrwiQoFV1fKjtxatyv,https://www.rottentomatoes.com/profiles/ryJcOjHAWSG6TdXSqNhVXHYKtZZCPViMefRMSZmFGGCZQiVjuAmH9nTmmCmDuXnugGSbXIggC4RFOySRwHqKTmdhZnSrwiQoFV1fKjtxatyv,Ilson SimÃ£o S,"Feb 3, 2024","Classico, vale a pena!",,
https://www.rottentomatoes.com/profiles/80kCM2fWNiqktB2I6gfzehjMCeeCMqT9rTVdtrZhGGCokiW1uYrIMXFllCavugASnysyzTAACvZCaeIlGFwoFV0FNOIaVtPmtm9Ijliz0tgR,https://www.rottentomatoes.com/profiles/80kCM2fWNiqktB2I6gfzehjMCeeCMqT9rTVdtrZhGGCokiW1uYrIMXFllCavugASnysyzTAACvZCaeIlGFwoFV0FNOIaVtPmtm9Ijliz0tgR,Glen A,"Jan 27, 2024","All time favourite film, the score is a master piece and story unbeatable.",,
https://www.rottentomatoes.com/profiles/X6MiYoiOoHByf16HexuRWuARFRRCbZu6bfoeue9t11CPYiYzuxpFVkFooCJGFLYh4dhzyHOOCmvHnRflxupLHb9ukPIkzhm1hXwuMdCzGi8Z,https://www.rottentomatoes.com/profiles/X6MiYoiOoHByf16HexuRWuARFRRCbZu6bfoeue9t11CPYiYzuxpFVkFooCJGFLYh4dhzyHOOCmvHnRflxupLHb9ukPIkzhm1hXwuMdCzGi8Z,Gortee U,"Jan 20, 2024","The movie in general is great: it's watchable and has at some great plot just i dont know about historical acuracy but one think that lil bit dosent fit is the villan of the movie, it just shows ""OH LOOK AT ME MY AM EVIL AND I WILL DO EVIL STUFF"" and even look like tho and main protagonist looked like compleatly a hero, for others it's great so summiries plot and eazy to folow, but for me it anoyis me, one way or another i really like the movie",SHOW MORE,
https://www.rottentomatoes.com/profiles/KKJIkOiK4FjDCgxh8GfqvCkBu44Cl1tzOF81TzJsggCLMidWS6jc8ySwwCwoIrLFoJsOoFwwCewsVAhjVtoPI8mFAahxgsQdFYmIBKfNzuzN,https://www.rottentomatoes.com/profiles/KKJIkOiK4FjDCgxh8GfqvCkBu44Cl1tzOF81TzJsggCLMidWS6jc8ySwwCwoIrLFoJsOoFwwCewsVAhjVtoPI8mFAahxgsQdFYmIBKfNzuzN,Jessica G,"Jan 11, 2024","Spectacular. One of the greatest movies ever made. Superior acting, stunning cinematography.",,
https://www.rottentomatoes.com/profiles/wL6IkeCmZFxbsLdIMdH0pcmaFVVCWkFD4U9nTMyh66CQoi8zSYDCgAiBBCxLIQqIaWFq4I99C1AFmJSDyfMjIZVT8oIkeSqdhbwIJvuvLFb1,https://www.rottentomatoes.com/profiles/wL6IkeCmZFxbsLdIMdH0pcmaFVVCWkFD4U9nTMyh66CQoi8zSYDCgAiBBCxLIQqIaWFq4I99C1AFmJSDyfMjIZVT8oIkeSqdhbwIJvuvLFb1,Nathan T,"Jan 10, 2024","Just a classic. Two of the deleted scenes should have made the original film (along with everything else which did make it). It is essentially historical fiction, but has tremendous depth and is just a brilliant film.",,
https://www.rottentomatoes.com/profiles/gygIaBHyXFWysOPUGvS0mtGgUDDCeWTz0hxeTl8IMMCGPix8S6XsjPFwwC8zFQvunKcL0TllCo6IZefewuA0UGAtYMSnDcrKt40CrGInGSyA,https://www.rottentomatoes.com/profiles/gygIaBHyXFWysOPUGvS0mtGgUDDCeWTz0hxeTl8IMMCGPix8S6XsjPFwwC8zFQvunKcL0TllCo6IZefewuA0UGAtYMSnDcrKt40CrGInGSyA,Richard K,"Jan 8, 2024",Wanted to be a Gladiator myself after seeing that Movie or at least watch it.,,
