review,Titre
"Maybe not as good as it's been talked up to be, but still a solid war film. Based on Gustav Hasford's novel The Short Timers, the film's first half details the volunteers' harrowing boot-camp training under the profane, power-saw guidance of drill instructor Sgt. Hartman (R. Lee Ermey, a real-life drill instructor whose performance is one of the most terrifyingly realistic on record). Part two takes place in Nam, as seen through the eyes of the now thoroughly indoctrinated marines. Ironically, Full Metal Jacket was filmed almost entirely in England. ""Full Metal Jacket"" was one of the movies that was talked about when I praised films such as ""Hacksaw Ridge"". Apparently, this was the war film to behold, as it was just as good, if not better. I recently got the opportunity to view this movie and by that, it means I was in the mood for it and I saw it on Netflix. I really don't think this film is as good as its reputation suggests it is, but it's still solid. It's certainly the best film ever made, but it's certainly not bad. I guess it's just dated if anything. I'm not sure if this is a complaint or not, but this really did feel like two different films. The first hour of this film took place at boot camp. It felt repetitive, it dragged a bit, and even though it ended shockingly, it still wasn't enough for an A+ film. Then, when the second half came on, it became an entirely different film. In fact, all the weight the first half had became meaningless. So essentially, this was two different movies. I guess that really is a problem in the end, because by that point, why care about anything that happened in either half? The acting wasn't that great. The only real solid performance from here was Matthew Modine's performance. I actually thought he did a really good job. I thought his performance stood out amongst the rest, especially when other ones stood out negatively. A lot of the performances in this movie were less than adequate. They were either cheesy, cringe worthy, laughable, or just downright awkward. I don't think the best cast was chosen for this film, regardless of what the persona of their character was supposed to be. Although it's not the most visually grossing or hard hitting war film, it boasts these concepts and ideas that are pretty tough at times. The overall language and what was acceptable to say back then is completely different than it is today. I liked seeing that difference in past cultures and how we acted compared to how we do today. It also showed some things that did show that war is ugly. It's not pretty, it has its moments, and I think this film showed those aspects well. In the end, this isn't the best movie by any means. It's good, it has its fair share of problems. Maybe it's a bit dated, but maybe it was really good for its release year. In the end, I'm fairly neutral with it.",fullmetaljacket
"Full metal Jacket is an excellent war film directed by the legendary director Stanley Kubrick. Great performances are given from the whole cast and the true hell of war is shown. Although it isn't Stanley Kubrick's best film in my opinion, it still can show the audience how good he really is.",fullmetaljacket
"Puntaje Original: 8.0 Divertida, intensa, reflexiva y oscura. Con una inremunerable actuación de R. Lee Ermey, que trae uno de los personajes más memorables del cine. Full Metal Jacket es una digna última película como director del más grande astro del cine Stanley Kubrick.",fullmetaljacket
"A movie divided in two almost different parts, one focusing on a rather effectively funny and iconic set up, mocking the military training perspective, and the other, demonstrating a powerfully directed satire of the already harsh and visceral war, particularly centered in Vietnam, showing both, a strongly black humored flick, and an extremely effective war movie with all the great elements out of Kubrick's techniques, not to mention the show-stealer R. Lee Ermey in one of history's most iconic performances.",fullmetaljacket
"Full Metal Jacket is not just about war, but rather the psychology behind it. A smart move from the legend that was Stanley Kubrick. We've all seen many war films, a genre that is well explored from a variety of different conflicts. Full Metal Jacket however chooses to go behind the scenes and focus on the training process that changes well intentioned men into trained lethal killers. You could easily split this in half and have two separate films, the first half being more psychologically charged whereas the latter showcasing the brutality of warfare. A ridiculously serious drill sergeant practically bullying a trainee marine so harshly that it slowly turns him into an unstable psychopath. That right there, was some really good psychology and made the film so much more interesting. Sure the Vietnam War scenes were depicted with a substantial amount of fire, blood and guns but it was the first half that really captivated me. Vincent D'Onofrio was the stand out for me, both convincing and expressive through his face. Matthew Modine was good, probably his best performance. Lee Ermey deserves recognition just for somehow managing to not lose his voice from all the shouting. Characterisation was present, perhaps not fully fleshed out as I would like but was just enough for me to care about them. Yet again though, it's the technical marvel that wins...Stanley Kubrick. His directing style is so damn flawless. The nice clean long takes, actors looking directly into the camera, slow motion deaths (particularly in the sniper shootout)...he is just phenomenal. Script was sharp as well. A great section of dialogue where our lead character wears a peace badge and a helmet that says ""born to kill"" for which he describes represents the duality of man. That really stuck with me. So whilst it might feel like two separate films (due to that ridiculously quick transition), it's hard not to appreciate everything that's shown to us. Another hit from Mr. Kubrick.",fullmetaljacket
"intense,gory,but one of the best military movies ever made",fullmetaljacket
Unashamedly funny but watching in 2017 it's nothing you haven't already seen before.,fullmetaljacket
a master piece in cinematography. Stanley Kubrick is a genius.,fullmetaljacket
"It takes the idea of military training and the vietnam war, to turn into a great pretty funny, realistic drama showing how tough training can be on people, and how awful the Vietnam War was.",fullmetaljacket
"This movie was incredible. The 1st act was the best part of the movie, it dies down a big during the second half, but picks up again with action packed moments. This movie was fantastic.",fullmetaljacket
