review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/GPlS0kcKvieDIp4F2kcM9uKmueeCX6SDdiVOFjxSRRCzRiYzFoXtwyillCxXur0INrtZMIYYCDYINquk2FvVIj4c9bFQ2tZmFJAuBDhvMuzj,https://www.rottentomatoes.com/profiles/GPlS0kcKvieDIp4F2kcM9uKmueeCX6SDdiVOFjxSRRCzRiYzFoXtwyillCxXur0INrtZMIYYCDYINquk2FvVIj4c9bFQ2tZmFJAuBDhvMuzj,Horror fan 4,"Jun 24, 2025",My favorite movie of all-time. All the awards were well deserved and in no way is Shawshank or pulp fiction in the same class as Forrest Gump. Tim Treakle,,,
https://www.rottentomatoes.com/profiles/BQJIWGTYqHdnIzXCyruAei10iVVCdYs1kiA8sYeu99Cj9iOGH9JiRJsDDC1gFdBFO6uvxFppCMpilvTNzH6wFmkugjFaktAXT0RcAGSrqIlO,https://www.rottentomatoes.com/profiles/BQJIWGTYqHdnIzXCyruAei10iVVCdYs1kiA8sYeu99Cj9iOGH9JiRJsDDC1gFdBFO6uvxFppCMpilvTNzH6wFmkugjFaktAXT0RcAGSrqIlO,Mason M,"Jun 21, 2025","This Movie Almost Made Me Cry Tears Of Joy And Sadness, Tom Hanks Being A (Possibly) Challenged Person Is Beautiful, The Characters Are Super Likable (except for Jenny) And I Hope This Can Be Re-released In 4K Screens All Over The World, Truly Beautiful Movie, 5 Stars.",,,
https://www.rottentomatoes.com/profiles/ZZVhnauK4iGwhLbHN6f1Yu0KfDDCrdSPzTn6C8PFRRCKJiP0UxXHzasGGCABFX8fmZfJGfeeCp2fJzuJnFMDHg1c2eHDWCNoSMwh8xSlnSed,https://www.rottentomatoes.com/profiles/ZZVhnauK4iGwhLbHN6f1Yu0KfDDCrdSPzTn6C8PFRRCKJiP0UxXHzasGGCABFX8fmZfJGfeeCp2fJzuJnFMDHg1c2eHDWCNoSMwh8xSlnSed,Boo R,"Jun 21, 2025",I don’t have to explain,,,
https://www.rottentomatoes.com/profiles/dQWselulLFLDszwiDrhLaCV9SKKCm9IdGH9KcQWheeC8yiydsp4cvjFzzCO0u0AsP1tG1FooCbkSQVIR9Id9HzeFo8uy2cZOfROFOaT2afw0,https://www.rottentomatoes.com/profiles/dQWselulLFLDszwiDrhLaCV9SKKCm9IdGH9KcQWheeC8yiydsp4cvjFzzCO0u0AsP1tG1FooCbkSQVIR9Id9HzeFo8uy2cZOfROFOaT2afw0,Alan G,"Jun 20, 2025","il perfetto spaccato di una vita incredibile, di uomo che di per sé è tutto l'opposto di incredibile, rappresenta il punto di vista di un uomo che bede la vita semplicemente senza celebrare le cose incredibili che gli sono successe e senza scoraggiarsi per gli altrettanti drammi in cui si è imbattuto. un film che regala qualunque emozione allo spettatore, che dimostra come la gentilezza e la bontà dell'animo siano i valori da perseguire anche in una società corrotta e ipocrita.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/m8AID6ubyhaof8pIdxiQ2TB9HVVCoQfxoF2GTO0iLLCZoiJnTb2SelszzC2MFjVs1MSroCPPCKGIzlIa4cjRu9kuaGFDrhkOh4WIlAHGPS9K,https://www.rottentomatoes.com/profiles/m8AID6ubyhaof8pIdxiQ2TB9HVVCoQfxoF2GTO0iLLCZoiJnTb2SelszzC2MFjVs1MSroCPPCKGIzlIa4cjRu9kuaGFDrhkOh4WIlAHGPS9K,Stephen C,"Jun 19, 2025","Funny in 2 hours and 22 minutes!!!!!!!!!!!!!!!!!! LOL, the USA grossed over $330,300,000.00!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",,,
https://www.rottentomatoes.com/profiles/BQGiWGTelsgOIz6u9auKoc1lhVVCqyu1juAySnji99Cj9iJbf9LuR1IDDC1ktpYcOafvnsppCMws6qUNLi6bsmvt6jIabCAVh26FArFrAflo,https://www.rottentomatoes.com/profiles/BQGiWGTelsgOIz6u9auKoc1lhVVCqyu1juAySnji99Cj9iJbf9LuR1IDDC1ktpYcOafvnsppCMws6qUNLi6bsmvt6jIabCAVh26FArFrAflo,Spike D,"Jun 14, 2025","It's a Homerian odyssey for the modern age, and it's spectacular.",,,
https://www.rottentomatoes.com/profiles/orWTXniJLFpgCNOFaruRwTyQC66CJBF6XUzpuVYIllCZOim6IxJuJRSmmCXqI6bTdliy1tNNC9wf2GF9DU2duVbIJ8cGqt1AHoaIgki9riG9,https://www.rottentomatoes.com/profiles/orWTXniJLFpgCNOFaruRwTyQC66CJBF6XUzpuVYIllCZOim6IxJuJRSmmCXqI6bTdliy1tNNC9wf2GF9DU2duVbIJ8cGqt1AHoaIgki9riG9,Obi-wan K,"Jun 10, 2025",*SPOILER WARNING* One guy said the n-word,,,
https://www.rottentomatoes.com/profiles/kKZhdYIqPuZKs9eSbOixmhQefDDCK6IlzCpktVxtrrCZqiYGSrgc9RSggCrKIvYF1vcKmTPPCgPuvBsxWFdMijWiZgs90IwPIJ8IKpCWrupo,https://www.rottentomatoes.com/profiles/kKZhdYIqPuZKs9eSbOixmhQefDDCK6IlzCpktVxtrrCZqiYGSrgc9RSggCrKIvYF1vcKmTPPCgPuvBsxWFdMijWiZgs90IwPIJ8IKpCWrupo,Salman Z,"Jun 5, 2025",My fav movie all time best,,,
https://www.rottentomatoes.com/profiles/QDYI6LSXJs0GHegc6jIXGuLPs66CbMTm2Cy4fovIqqCRLi6QCQvi4nuppC8gFngFroteqtDDC8DsxYf2YSnpFr8tQPuNLIpjtm9svaHaZuXG,https://www.rottentomatoes.com/profiles/QDYI6LSXJs0GHegc6jIXGuLPs66CbMTm2Cy4fovIqqCRLi6QCQvi4nuppC8gFngFroteqtDDC8DsxYf2YSnpFr8tQPuNLIpjtm9svaHaZuXG,Sheeve P,"Jun 5, 2025",Absolutely bootyful!,,,
https://www.rottentomatoes.com/profiles/XPyUYkTAkfR2CvjCGaS8YiADiRRCpoiN8IoeueQI11CPYiZpTxwfykCooCJZuLYhRYizDSOOCAxIzNC0VTpASbdhkgtkATmxTxZiOBHzAFlN,,,"May 30, 2025",One of the greats. Tom hanks is the goat.,,,
https://www.rottentomatoes.com/profiles/ryNIpLILJspgcdMHQNhVmSGeTZZCPDFMxTRrcVgTGGCZQiPJhwQu94ImmC4gFXRTeZCWmfggCOetYMCvKuD6cmLSGJIrAuQAHOJcDVixjIyl,https://www.rottentomatoes.com/profiles/ryNIpLILJspgcdMHQNhVmSGeTZZCPDFMxTRrcVgTGGCZQiPJhwQu94ImmC4gFXRTeZCWmfggCOetYMCvKuD6cmLSGJIrAuQAHOJcDVixjIyl,Lucas O,"May 29, 2025",Rating: 80%. I recently re-watched this film and thought I'd rate it. Its an entertaining film and I love that it mixes in all sorts of historical events into the plot. It is emotional and the acting is top-tier. The sound and visual effects departments did a good job too. Same with wardrobe and set design. Its got some comedy in it as well. My only critique is that some plot points don't make too much sense and could have been written better.,SHOW MORE,,
https://www.rottentomatoes.com/profiles/YkRIGeS9ji2QtgBIrLIDjT1vi66CROhz4hJRF9afKKCqviOgCA2TB1UvvCdyFKNIMwfJQszzC48fmLuR9FjaFrPuznH24iNmIABHdDSmKI1X,https://www.rottentomatoes.com/profiles/YkRIGeS9ji2QtgBIrLIDjT1vi66CROhz4hJRF9afKKCqviOgCA2TB1UvvCdyFKNIMwfJQszzC48fmLuR9FjaFrPuznH24iNmIABHdDSmKI1X,Jonathan O,"May 27, 2025","A feel good heartwarming, thrilling, exciting, funny and emotional adventure of one man with low IQ goes and sees full of adventure and Tom Hanks performance is absolutely a triumph actor and the vfx looks fantastic and great writing and cinematography looks outstanding.",,,
https://www.rottentomatoes.com/profiles/yB2U8LIjkIKkTzkFPyhQZTAgujjCBwTeof4QseBh66CjAiBDfYLuNDfzzC60i40IqzIW4fxxCAjT4eTvBHBkIW9FDAiBgfewuwQslYCyjt9Y,https://www.rottentomatoes.com/profiles/yB2U8LIjkIKkTzkFPyhQZTAgujjCBwTeof4QseBh66CjAiBDfYLuNDfzzC60i40IqzIW4fxxCAjT4eTvBHBkIW9FDAiBgfewuwQslYCyjt9Y,Paul S,"May 15, 2025","This is one of the whackiest yet heartwarming movies I have ever watched. It was so enjoyable, and Tom Hanks' performance was unmatched. I definitely recommend it for comedy and drama fans!",,,
https://www.rottentomatoes.com/profiles/ryOFpvuLJsGDS1esQKuVvTGZfZZCPOHMaI6MFVYfGGCZQiPrSArsDnhmmC4NuXDHgWubjFggCORCYMCvetqauKJtGQFbRcQkuVwiDqHWDfyW,,,"May 6, 2025",amazing casting and story,,,
https://www.rottentomatoes.com/profiles/62eswvugQFglhBPI6lur8uGei99CeBcjNukNh9biNNCqaip4f46cxOInnCewIYbhW2hk0FmmCk8hj1iw4F9MCgmc9WsvQfgxTGqslzib1u8b,https://www.rottentomatoes.com/profiles/62eswvugQFglhBPI6lur8uGei99CeBcjNukNh9biNNCqaip4f46cxOInnCewIYbhW2hk0FmmCk8hj1iw4F9MCgmc9WsvQfgxTGqslzib1u8b,Ana Paola L,"May 1, 2025","Forrest Gump is a great movie, it gives the audience a great message to just keep pushing yourself, but most importantly to stay true to yourself. Also, the movie gives you a message to love unconditionally. It gives you everything in one movie, a motivational massage, drama, comedy, and a bunch of emotions in just one film. The innocence that Forrest carries thought out the movie even on difficult times is just one of the many factors that makes this movie incredible.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/zWoSqVIR6fzkF6pimYFyMtN1TmmC1WSoKTWxCBgHqqCzNi10H0lhJwTvvCa9Fx9hNBuBeiAACQVSBmTKBfjzFP8HbyfrwtWXigkfPqHGpFD4,https://www.rottentomatoes.com/profiles/zWoSqVIR6fzkF6pimYFyMtN1TmmC1WSoKTWxCBgHqqCzNi10H0lhJwTvvCa9Fx9hNBuBeiAACQVSBmTKBfjzFP8HbyfrwtWXigkfPqHGpFD4,Ivan A,"Apr 23, 2025","Forrest Gump is one of the best movies I have ever watched. The pacing, the storytelling, and the satisfaction the audience feels when the characters feel happy, because we actually care about them. 10/10, I don't understand the people who find this boring.",,,
https://www.rottentomatoes.com/profiles/9XdHBgsMJTMLCw8iqVTGYhbOi88CJxTn4cBkSyQIVVC2KiRQFAGtLasPPCZxIgaH0QTBXIXXCbAIgeHpztPxIYnTGquJ9SjJuGWuNVIpGSYo,https://www.rottentomatoes.com/profiles/9XdHBgsMJTMLCw8iqVTGYhbOi88CJxTn4cBkSyQIVVC2KiRQFAGtLasPPCZxIgaH0QTBXIXXCbAIgeHpztPxIYnTGquJ9SjJuGWuNVIpGSYo,21 - Priyan B,"Apr 20, 2025",An excellent feel-good film. Rating: 9/10,,,
https://www.rottentomatoes.com/profiles/GPBT0WtKJHeAs8Kuwehr9tKZheeCXNuLyh2mILATRRCzRiYptopcvPcllCZvuepINMIZ2sYYCdAINqugBHvpfj1I9zSQ2tZRsJ2S8JSVpiz2,https://www.rottentomatoes.com/profiles/GPBT0WtKJHeAs8Kuwehr9tKZheeCXNuLyh2mILATRRCzRiYptopcvPcllCZvuepINMIZ2sYYCdAINqugBHvpfj1I9zSQ2tZRsJ2S8JSVpiz2,Lucas F,"Apr 20, 2025","A wild journey through history, heartbreak, and humanity. Tom Hanks carries the whole thing with so much heart. It’s funny, it’s sad, and somehow it all works. Timeless.",,,
https://www.rottentomatoes.com/profiles/wLrF6gFmvuxeFqdFMvFvlho1hVVCbkTKAi9pHM1S66CQoi8xsPoHdKIBBCrBuQruMkHq9F99CYACmksDxuDBHZNh8oIkeSqmIbOiP4HvLFbz,https://www.rottentomatoes.com/profiles/wLrF6gFmvuxeFqdFMvFvlho1hVVCbkTKAi9pHM1S66CQoi8xsPoHdKIBBCrBuQruMkHq9F99CYACmksDxuDBHZNh8oIkeSqmIbOiP4HvLFbz,Noah G,"Apr 19, 2025","With one of the most interesting stories of all time, humor that lands often, and extremely likable characters, this movie is a fun-filled tear jerker! Top 5 movie for sure!",,,
https://www.rottentomatoes.com/profiles/BQlfW9ieMFgnTzgtygCKoc1euVVCdzu8QIBpun6s99Cj9iOLc9eHRGiDDC1gFdrswYCveippCMjflnF0gi9yFLwigytaAcLVu2BsAVirAflx,https://www.rottentomatoes.com/profiles/BQlfW9ieMFgnTzgtygCKoc1euVVCdzu8QIBpun6s99Cj9iOLc9eHRGiDDC1gFdrswYCveippCMjflnF0gi9yFLwigytaAcLVu2BsAVirAflx,J M,"Apr 19, 2025","Explores interesting themes and glad I watched. Left me feeling deflated, but there were aspects of hope. Jenny was a horrible character and was never confronted for her behaviour, not even by Forrest's mum. Some recognition of this would have been cathartic for the audience, a token of justice for Forrest's character, however minute.",,,
https://www.rottentomatoes.com/profiles/806ulqiwDhqpIMaf69IzehjLIeeCMqTAphqeuv9IGGCokinyFYpSAXUllCq0FQlInqHk8CAACvZCaeIlAumoIbeIRyfNDHPLCmQcjkFWZfeX,https://www.rottentomatoes.com/profiles/806ulqiwDhqpIMaf69IzehjLIeeCMqTAphqeuv9IGGCokinyFYpSAXUllCq0FQlInqHk8CAACvZCaeIlAumoIbeIRyfNDHPLCmQcjkFWZfeX,Elena G,"Apr 15, 2025",A personal favorite and outright classic. Nothing like seeing history through the eyes of someone so woefully innocent and yet so spectacularly involved.,,,
https://www.rottentomatoes.com/profiles/yrluYLhqkFKMhMPCPBsqJfr0ujjCYoiwbtz1fevf66CjAiloFZMFNmhzzCLwuPyF1XSWAFxxCAjTmKtvkhBGs2VSDRFBRHevT4qtO6fyVIa4,https://www.rottentomatoes.com/profiles/yrluYLhqkFKMhMPCPBsqJfr0ujjCYoiwbtz1fevf66CjAiloFZMFNmhzzCLwuPyF1XSWAFxxCAjTmKtvkhBGs2VSDRFBRHevT4qtO6fyVIa4,John R,"Apr 14, 2025",Its in the top 10 best movies ever made,,,
https://www.rottentomatoes.com/profiles/nxrSDKHpYTG2FwafakhoaFDZSAAC9acdlFXeCv6uddCZ0iXOFX6SdGfllCJGcORsOyuVWSwwCdRu4XH8vcQDID2fKluV1IWOFLAFoOTQVsyZ,https://www.rottentomatoes.com/profiles/nxrSDKHpYTG2FwafakhoaFDZSAAC9acdlFXeCv6uddCZ0iXOFX6SdGfllCJGcORsOyuVWSwwCdRu4XH8vcQDID2fKluV1IWOFLAFoOTQVsyZ,Fabian R,"Apr 8, 2025",De las mejores de la historia muy bueno me encanta tiene todo lo que busco,,,
https://www.rottentomatoes.com/profiles/QDXi6xhX1i02FpxI6jIXGua1I66Cbzi6dfQJUoyFqqCRLiPghQzs4mhppCdkI06TrwCo8HDDC8GFA2T29FngCXgT8jCNxS4aImVFOXcaRsMJ,https://www.rottentomatoes.com/profiles/QDXi6xhX1i02FpxI6jIXGua1I66Cbzi6dfQJUoyFqqCRLiPghQzs4mhppCdkI06TrwCo8HDDC8GFA2T29FngCXgT8jCNxS4aImVFOXcaRsMJ,Chase S,"Apr 7, 2025",My favorite movie ever!,,,
https://www.rottentomatoes.com/profiles/620HWvhYMFg2HBvT6BHrAsGls99CeatjZhklTm0cNNCqaipKhZDs6LinnCeruYqfWMuk9smmCkZTB6Hgvh2YTgdFw2CvAsgYFGXHlyIbOfe6,https://www.rottentomatoes.com/profiles/620HWvhYMFg2HBvT6BHrAsGls99CeatjZhklTm0cNNCqaipKhZDs6LinnCeruYqfWMuk9smmCkZTB6Hgvh2YTgdFw2CvAsgYFGXHlyIbOfe6,Jaime A,"Mar 31, 2025","My second favorite movie of all time, this movie is one that made me cry, Tom Hanks as Forrest Gump is incredible, and the movie far from the message is incredible, loved it and will love forever.",,,
https://www.rottentomatoes.com/profiles/oryFDYHJZH9YhzkIeXTRwTZQF66CJzHlVivphVmCllCZOimdi4BtGvTmmCXKuqMuv6cbaSNNC9AS2YhwrT2xszNtJ8cpKFxAuolugpf9qfZQ,https://www.rottentomatoes.com/profiles/oryFDYHJZH9YhzkIeXTRwTZQF66CJzHlVivphVmCllCZOimdi4BtGvTmmCXKuqMuv6cbaSNNC9AS2YhwrT2xszNtJ8cpKFxAuolugpf9qfZQ,Chris H,"Mar 29, 2025","Alright, so in my opinion, Forrest Gump is hands-down the best movie ever made—no contest. It’s the only flick that hits every single vibe: it makes you laugh, cry, feel angry, sad, and straight-up stoked. Like, it’s a full-on emotional ride from start to finish. AND I still have it on VHS! This movie will forever hold the test of time because of the award-winning acting, the historical nuggets, , the emotional roller coaster, and even the basic CGI that is not very noticeable (Kennedys and Nixon’s Mouths). When someone says they have not seen this movie, I kick them in the throat, buy them a VHS player, and make them watch it",SHOW MORE,,
https://www.rottentomatoes.com/profiles/vqmuR4hWVT4oCgAtGYfm4CZPCWWCj4FvwTKvImzFppCY9ijOf4bUXnFqqCA2FrPIl6Tz9fooCXlumGHgxunLcqmcxzHzjiPAig9fevhW4IvQ,https://www.rottentomatoes.com/profiles/vqmuR4hWVT4oCgAtGYfm4CZPCWWCj4FvwTKvImzFppCY9ijOf4bUXnFqqCA2FrPIl6Tz9fooCXlumGHgxunLcqmcxzHzjiPAig9fevhW4IvQ,Ricardo B,"Mar 23, 2025","Eu tenho uma lista muito seleta de filmes que eu considero verdadeiramente mágicos. Esse é um dos filmes dessa lista. A história é levemente clichê e previsível? Sim, um pouco. A narrativa, em partes, é melodramática e emocionalmente manipuladora? Às vezes. E este filme, mesmo imperfeito, devia ter levado o Oscar de Melhor Filme no lugar de ""Um Sonho de Liberdade"" (1994)? Provelmente, não. Mas é indiscutível, inegável e inevitável a magia de ""Forrest Gump: O Contador de Histórias"". E essa magia é resultado da inovadora mente de Robert Zemeckis, um diretor que, ao longo de sua carreira, frequentemente arriscou e levou além as tecnologias de efeitos viuais, da linda trilha sonora de Alan Silvestri e da simplória e, ao mesmo tempo, profundamente complexa atuação de Tom Hanks.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/PDjHqlIMouWGiBJt9QSwJINzFZZCXjCArhg9i20TaaClKiJqI4wUOzCBBClBuvZug8FWGiqqCeAfvdcdeFr6IyXIAZuZqCDYHrpT2Yug9ck6,https://www.rottentomatoes.com/profiles/PDjHqlIMouWGiBJt9QSwJINzFZZCXjCArhg9i20TaaClKiJqI4wUOzCBBClBuvZug8FWGiqqCeAfvdcdeFr6IyXIAZuZqCDYHrpT2Yug9ck6,Mitchell S,"Mar 23, 2025","Even 20 years later, this film is still a heartwarming masterpiece. Every line is iconic, history is showcased (in an interesting way), and its title character is a model of people we need more of these days. Plus, Tom Hanks kills this performance.",,,
https://www.rottentomatoes.com/profiles/jkLhGPfGdIBRFj9heWcnRSBDu00CdNIq1FXoFVKTLLCWbidRIzqTQPTDDCmjFGJHkauLxuXXClGT6auP4H9nFMOInBIOjIB1udmsajuAwFwB,https://www.rottentomatoes.com/profiles/jkLhGPfGdIBRFj9heWcnRSBDu00CdNIq1FXoFVKTLLCWbidRIzqTQPTDDCmjFGJHkauLxuXXClGT6auP4H9nFMOInBIOjIB1udmsajuAwFwB,Quinn D,"Mar 21, 2025",OH MY LORD THIS IS THE GREATEST PIECE OF MEDIA EVER CONCEIVED BG YHE GREAT HANDS OF GOD THIS IS A MASTERPIECE FOR THE AGES THIS TRANSCENDS MODERN MEDIA AND ANYBOTHET MOVIE IT IS PHENOMAL AND SO POWERFUL TO TUE SOUL.,,,
https://www.rottentomatoes.com/profiles/OGrIdKIgvfraIwoHlgSBRSMAIkkC80id0IboI0Yi22CNniDPc98TPRuKKC9lsGoiexTKzuGGCmPcnyFkpTYWiojurPtKeuDqIRnCqzfj1H8A,https://www.rottentomatoes.com/profiles/OGrIdKIgvfraIwoHlgSBRSMAIkkC80id0IboI0Yi22CNniDPc98TPRuKKC9lsGoiexTKzuGGCmPcnyFkpTYWiojurPtKeuDqIRnCqzfj1H8A,Kenji C,"Mar 15, 2025",Filmaço com tom hanks brilhando na atuação e um final que não dá para alguem não chorar ali,,,
https://www.rottentomatoes.com/profiles/VgeImVFMXSjpcDquL6H0PHkMuooCypFkpHq8HKeFeeC6vip9iBDumwIbbC6KuGxIXwuvYcMMCnxTX6so1IqztnoTRvfOqS2QTJpfD2hn6IoV,,,"Mar 14, 2025",Makes a fantastic spaz!,,,
https://www.rottentomatoes.com/profiles/nxMiDeu6XtYrswOTakhgAIdQHAACMqungilBfb6hddCZ0iXOFXKudkIllCJYUOpfOeIkptwwCX4fYbInXFQjfD2fKWCJXI0Xsj8somHJWuqx,https://www.rottentomatoes.com/profiles/nxMiDeu6XtYrswOTakhgAIdQHAACMqungilBfb6hddCZ0iXOFXKudkIllCJYUOpfOeIkptwwCX4fYbInXFQjfD2fKWCJXI0Xsj8somHJWuqx,Kevin M,"Mar 9, 2025","One of the greatest films of the '90s and a role of a lifetime for Tom Hanks. I know it's a bit of a silly premise but it just works in every way. Tremendous cast including Hanks, Sally Field, Robin Wright (Jenny) and of course Gary Sinise as Lieutenant Dan. All these roles were so memorable!",,,
https://www.rottentomatoes.com/profiles/V1VsmwuqnCjwC2pHz8SX2sKMcooCyZhlMuPDsKOSeeC6viVWtBjHmOtbbCXnIlncxwtDouMMCnqIyMtZwIB1F48URlIONHqKcO1uwAFnZFy6,https://www.rottentomatoes.com/profiles/V1VsmwuqnCjwC2pHz8SX2sKMcooCyZhlMuPDsKOSeeC6viVWtBjHmOtbbCXnIlncxwtDouMMCnqIyMtZwIB1F48URlIONHqKcO1uwAFnZFy6,Sam R,"Mar 8, 2025",Literally the greatest movie of all time,,,
https://www.rottentomatoes.com/profiles/1KkFePFxnhpMTxzs6rH0VF4NiQQCrvhgoSJLsBwHNNC2xiByTPRsZyIvvCMBuaRIjqf12fzzCbnSzKHmRuBmfGYfORTpaIkwuxaf2QSvkijQ,https://www.rottentomatoes.com/profiles/1KkFePFxnhpMTxzs6rH0VF4NiQQCrvhgoSJLsBwHNNC2xiByTPRsZyIvvCMBuaRIjqf12fzzCbnSzKHmRuBmfGYfORTpaIkwuxaf2QSvkijQ,ceci h,"Feb 28, 2025","One of those movies I never get tired of watching. It feels like a warm hug in movie form—funny, heartbreaking, and with such a beautiful message about life and fate. Tom Hanks is amazing, the soundtrack is perfect, and there’s just something about it that always leaves me feeling cozy and nostalgic. If you haven’t seen it yet, do yourself a favor and watch it.",,,
https://www.rottentomatoes.com/profiles/RzwFAQUlPIYosnLh4RfQNuBjsAACNZSJZhNzil9fnnCx6iQbhDwIvqhZZC6kTdkTR9tlPuGGC9NHP9sR4upvI2nTdzF9yuZPs9AIWZIk2TaO,https://www.rottentomatoes.com/profiles/RzwFAQUlPIYosnLh4RfQNuBjsAACNZSJZhNzil9fnnCx6iQbhDwIvqhZZC6kTdkTR9tlPuGGC9NHP9sR4upvI2nTdzF9yuZPs9AIWZIk2TaO,Leprechaun K,"Feb 27, 2025",Wonderfully directed by Zemeckis and great performance by Hanks.,,,
https://www.rottentomatoes.com/profiles/apdFrDHyRfKjurysJjfzyuWVs22CZoCP0hAbhOLIppCjnidzTlrC1gh44CX6FpJigVIGwuKKCvPfZXInZIqVFnWIPGIRmi9eir8fL1tyMIWA,https://www.rottentomatoes.com/profiles/apdFrDHyRfKjurysJjfzyuWVs22CZoCP0hAbhOLIppCjnidzTlrC1gh44CX6FpJigVIGwuKKCvPfZXInZIqVFnWIPGIRmi9eir8fL1tyMIWA,Brian P,"Feb 21, 2025",Just showed this to my 13 year old. She loved it. A top 10 all time film.,,,
https://www.rottentomatoes.com/profiles/ryNIO2fAXHGJF1mHqPiPDhY2HZZCPvfMohRofVAFGGCZQiVjuAQh9pHmmC4NuXBIgGSWXTggC4biYjcRwHqKTKoFGQFrzIQPTOjIDWhWauJB,https://www.rottentomatoes.com/profiles/ryNIO2fAXHGJF1mHqPiPDhY2HZZCPvfMohRofVAFGGCZQiVjuAQh9pHmmC4NuXBIgGSWXTggC4biYjcRwHqKTKoFGQFrzIQPTOjIDWhWauJB,Jorge V,"Feb 20, 2025",Una de las mejores películas que e visto,,,
https://www.rottentomatoes.com/profiles/OydsBVCg6hrqhbQFjzIBahk6IkkC8nhdQHWYi0qh22CNniDLu9pFLoUKKCnOFblie8sKXiGGCkrfnJuk0FlACogFoxSK9H0KsRaFmpcjYI8D,https://www.rottentomatoes.com/profiles/OydsBVCg6hrqhbQFjzIBahk6IkkC8nhdQHWYi0qh22CNniDLu9pFLoUKKCnOFblie8sKXiGGCkrfnJuk0FlACogFoxSK9H0KsRaFmpcjYI8D,Rami A,"Feb 14, 2025","Robert Zemeckis, director of the ""Back to the Future"" trilogy and ""Who Framed Roger Rabbit"" is one of the most beautiful films I have ever seen. Tom Hanks as Forrest Grump makes us believe that there are genuinely good people out there in this cruel and harsh world. Mrs. Grump often tells Forrest, ""Life is like a box of chocolates. You never know what you'll get,"" a sentiment that resonates not only with Forrest but also with the audience watching the movie.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/V1ecA4UMbuLvTDdIz8S0gUk6SooCygHkViPASAzfeeC6viVWtdmFmZubbC6GFGmTxdIDNiMMCnAuyDcoBCqNcnYiRlIplu28IJQFD4sn6IyG,https://www.rottentomatoes.com/profiles/V1ecA4UMbuLvTDdIz8S0gUk6SooCygHkViPASAzfeeC6viVWtdmFmZubbC6GFGmTxdIDNiMMCnAuyDcoBCqNcnYiRlIplu28IJQFD4sn6IyG,Miles O,"Feb 12, 2025","One of the greatest films ever, Tom Hanks' best performance",,,
