review,Titre
"Phenomenal acting, visuals, and story. The 3.5 hour runtime is difficult and I fell asleep the first time watching it. It pulls no punches and gets its message across. Amazing work by Scorsese. Lily Gladstone was robbed of an Oscar for this one.",killerofthemoon
"Too long, one dimensional characters : De Niro is the villain playing like a constipated old man, De Caprio playing the pawn in De Niro's game crying at his wife's bedside while trying to kill her very slooooowwy as directed by Martin, sorry, De Niro. And Lily Gladstone is playing the dying wife. The whole thing over 3.5 hours where nothing else happens. No tension, no character development, no pay off in the ending. A complete waste of time except from the depicting of the little known Osage society in the 20s.",killerofthemoon
"Way to long and could have easily edited out 45 minutes of meandering. There is nothing challenging for DeNiro with these types of roles, but after 50 years its a little understandable. A little rambling and laboured and at times overly melodramatic. Perhaps a two part series would have been a better vehicle for this.",killerofthemoon
"Estar despierto desde las 5 de la mañana para ir a trabajar, desvelado y crudo, con una jornada bastante agotadora, luego tomar el transporte para ir al cine, que este lo cierren debido a un incendio y tener que ir a otro cine, mis expectativas para esta película era de que me iba a quedar bien dormido en algún punto, caso que me ocurrió viendo The Irishman, pero a pesar de la adversidad, fue una increíble película que valió literalmente toda la pena.",killerofthemoon
"Watching the film had me looking at my watch more than a dozen times! Scorsese has sold out his talent- period. He can't even turn in a film less than three and a half hours! I don't know what was worse- Deniro sucking on a lemon throughout or DiCaprio pledging his undying love to Lily Gladstone while he is having her entire family murdered. Both main actors were completely miscast and were even more horrible to watch than what took place. Gladstone was good, but they had her dying for half the movie! It was just too depressing to watch! Completely wastes the otherwise fine supporting cast and set design, which is a shame, because Flower Moon is extremely well-made period piece. It is a well-documented film about the Osage people yet it's just three and a half hours of horror to sit through. The victims of the Osage massacre deserved better than a director who forget how to edit a movie! Oh did I forget the ending where Scorsese steps into the picture like some game show host- what an ego! Made me yearn for his 70's films.",killerofthemoon
"Obviously the pace is slow, but that's part of the narrative. The photography and film work is sublime. It tells a story from different angles and viewpoints and in a way that eventually draws you in. I think Robert de Niro is the stand out actor though Lily Gladstone gets many plaudits. She just remains stoically inscrutable all the time. I liked it but it obviously is a Marmite movie.",killerofthemoon
"What on earth...... It just didn't need to be this long. I fast forwarded to the end. The lingering talks and pauses. Ridiculous. Could have been done better. Disappointing especially for how much money it cost to make. It's a true story and one that needs to be seen, heard and remembered but ruined by silly directing and bad editing.",killerofthemoon
"This movie tells a very sad story. It's shot beautifully, but it's really slow and long. The writing, directing is quite good, while the acting is amazing, especially from Lily Gladstone, but there were no relatable characters, everybody wanted the land, the oil and the money. This is based on a true story, so it's not the fault of the writing, but I need one character that I can root for. The cinematography and visual effects make this movie look really good, but it could have used much more editing. This movie is way too long. It's really slow too and this a very bad combo. This movie is good, but far from perfect.",killerofthemoon
"Way too long of a build-up. My wife and I watched it over two days, because who's got time to sit through 3-1/2 hours in one night? After the very slow burn that was the first 90 minutes, my wife was unmotivated to watch the rest. I think we forced ourselves to do it because ""Oscar nominated."" The film certainly got more interesting in the back half, but the ultimate payoff was weak. I would have liked to see the villainous characters get what was coming to them. Instead, I got an innovative old-time radio show description of what happened to them. The presentation was interesting, particularly for someone who enjoys listening to old-time radio show podcasts. But as someone else noted, it was effectively a glorified caption. As I sit here now I realize I didn't feel a strong connection to any of the characters, not even Lilly. I simply didn't care. I didn't feel any emotion, which is a shame as the subject matter should have been deeply emotional. The movie gets high marks for sound, visuals (costumes/sets/etc) and cinematography. But overall, it's not one I'll ever return to, and there's very little from the film that will stick with me. Five years from now, it will be one of those movies I barely remember watching.",killerofthemoon
"God may let you do your wicked deeds for a while, but he makes sure that the end of all these is your destruction, unless you repent. Another epic film by prolific filmmaker Martin Scorsese, this 2023 historical crime drama of the murders of the Osage Indians during the 1900s is long but thoroughly engaging and captivating throughout, with excellent direction, script, cinematography, music, and performances, esp. of Leonardo DiCaprio, Robert De Niro, and Lily Gladstone.",killerofthemoon
"This movie was way too long. I think in the duration of watching it, I fell asleep 10 times. Acting was good. Lily Gladstone is good in this and I'm sure a lot of people were upset that she didn't get an Oscar for it. But honestly. Emma stone deserved it over this. Lily played herself basically crying and sick in bed in most of the movie.",killerofthemoon
